city,Date,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN
South Sinai,2025-03-08,10.95,3.47,7.21,12.63,14.41,18.27,3.86,5.43,64.16,0.03,90.22,3.03,5.05,1.58
South Sinai,2025-03-09,13.12,-0.43,6.34,14.57,13.46,20.88,7.42,4.1,42.18,0.02,90.24,2.51,4.83,0.44
South Sinai,2025-03-10,11.43,1.13,6.28,13.05,13.96,18.99,5.03,4.58,52.9,0.0,90.58,4.32,6.52,2.59
South Sinai,2025-03-11,13.82,-0.5,6.66,15.14,17.12,22.66,5.54,4.15,45.55,0.0,90.7,2.99,5.39,0.44
South Sinai,2025-03-12,16.02,-2.34,6.83,17.14,17.73,25.17,7.44,3.61,33.59,0.0,90.58,3.04,5.88,0.74
South Sinai,2025-03-13,19.36,-0.36,9.5,19.76,16.49,28.3,11.81,4.15,30.2,0.0,90.45,3.11,4.62,0.74
South Sinai,2025-03-14,20.94,-0.03,10.46,21.24,14.78,28.25,13.47,4.22,26.54,0.0,90.52,3.68,6.08,0.43
South Sinai,2025-03-15,19.53,3.88,11.7,20.84,16.39,28.52,12.13,5.58,38.86,0.0,90.6,6.61,8.87,4.43
South Sinai,2025-03-16,21.25,-1.03,10.11,22.27,16.85,30.41,13.56,4.0,26.35,0.0,90.64,3.82,6.81,1.83
South Sinai,2025-03-17,21.84,-3.03,9.4,22.08,15.08,30.27,15.19,3.38,20.85,0.0,90.42,2.89,4.16,1.98
South Sinai,2025-03-18,21.06,-0.8,10.13,21.1,15.99,29.03,13.04,4.06,25.84,0.0,90.24,3.71,7.4,0.38
South Sinai,2025-03-19,16.01,0.77,8.39,17.54,14.87,24.24,9.37,4.69,42.96,0.0,90.36,4.58,8.44,1.02
South Sinai,2025-03-20,9.33,0.1,4.72,11.59,11.65,15.3,3.65,4.35,57.59,0.0,90.52,7.1,9.8,4.61
South Sinai,2025-03-21,7.6,-1.32,3.14,10.29,12.31,14.24,1.93,3.89,59.32,0.02,90.6,5.21,6.73,3.47
South Sinai,2025-03-22,8.0,-0.42,3.79,10.85,12.3,14.77,2.47,4.15,61.66,0.01,90.7,4.43,6.45,2.04
South Sinai,2025-03-23,11.46,-0.86,5.3,14.33,16.12,20.75,4.63,4.1,52.54,0.0,90.98,5.19,7.21,2.98
South Sinai,2025-03-24,14.86,-5.24,4.81,16.54,18.68,24.93,6.25,2.89,30.81,0.0,91.21,5.22,6.77,4.12
South Sinai,2025-03-25,18.53,-3.61,7.46,20.02,17.67,28.4,10.73,3.24,24.66,0.0,90.99,4.7,7.39,2.26
South Sinai,2025-03-26,21.06,-2.06,9.5,22.45,17.28,30.28,13.0,3.62,23.38,0.0,90.49,2.57,4.94,0.1
South Sinai,2025-03-27,23.33,-4.7,9.31,23.41,15.89,31.12,15.23,2.95,16.27,0.0,90.15,2.92,4.52,0.48
South Sinai,2025-03-28,23.16,-3.24,9.96,23.61,14.62,30.69,16.07,3.5,18.63,0.0,89.99,4.21,8.02,1.57
South Sinai,2025-03-29,18.15,3.82,10.98,20.12,16.36,26.52,10.16,5.7,42.9,0.0,89.86,3.12,6.34,0.69
South Sinai,2025-03-30,14.49,0.17,7.33,16.98,14.53,21.8,7.27,4.46,44.99,0.0,90.01,4.49,6.65,2.41
South Sinai,2025-03-31,17.0,-7.44,4.78,18.07,15.02,24.22,9.2,2.53,22.51,0.0,90.07,3.53,5.95,1.85
Kafr El Sheikh,2025-03-01,15.0,7.78,11.39,15.84,13.19,22.51,9.32,6.49,66.64,0.0,102.08,3.33,5.48,1.89
Kafr El Sheikh,2025-03-02,15.93,8.25,12.09,16.4,14.59,24.0,9.41,6.73,66.65,0.01,102.08,3.25,5.0,1.84
Kafr El Sheikh,2025-03-03,15.39,8.95,12.17,15.6,10.43,21.18,10.75,7.1,70.07,0.01,101.43,2.74,3.85,1.83
Kafr El Sheikh,2025-03-04,15.25,8.73,11.99,16.05,12.08,22.21,10.13,6.99,69.87,0.09,101.12,3.56,5.77,2.58
Kafr El Sheikh,2025-03-05,15.81,8.4,12.11,16.52,13.01,23.17,10.16,6.88,68.14,0.18,101.44,3.99,6.32,2.56
Kafr El Sheikh,2025-03-06,16.08,10.62,13.35,16.14,10.48,22.11,11.63,7.96,73.01,1.02,101.65,3.15,5.7,2.07
Kafr El Sheikh,2025-03-07,16.53,9.52,13.03,17.32,14.05,24.18,10.13,7.42,68.81,0.0,101.59,3.28,4.68,1.8
Kafr El Sheikh,2025-03-08,17.03,7.76,12.4,17.96,15.59,25.74,10.15,6.88,62.38,0.01,101.39,3.2,4.41,2.27
Kafr El Sheikh,2025-03-09,17.92,6.36,12.14,18.83,14.05,26.2,12.15,6.1,54.84,0.0,101.43,2.14,4.17,0.3
Kafr El Sheikh,2025-03-10,17.48,8.3,12.89,18.67,16.88,26.86,9.98,6.8,62.54,0.0,101.8,3.21,6.07,0.55
Kafr El Sheikh,2025-03-11,17.39,8.43,12.91,18.53,17.94,27.54,9.6,7.0,64.58,0.0,101.98,3.45,5.07,2.51
Kafr El Sheikh,2025-03-12,18.84,10.99,14.91,19.82,19.79,29.71,9.92,8.24,67.43,0.0,101.7,4.12,5.84,2.74
Kafr El Sheikh,2025-03-13,22.21,8.81,15.51,23.48,19.56,33.5,13.94,7.67,55.88,0.0,101.31,2.15,3.88,0.23
Kafr El Sheikh,2025-03-14,23.05,9.69,16.37,24.12,18.67,34.12,15.45,7.85,55.27,0.0,101.52,3.13,5.43,1.8
Kafr El Sheikh,2025-03-15,21.38,9.48,15.43,22.25,19.26,32.26,13.0,7.7,58.08,0.0,101.77,4.01,6.2,2.6
Kafr El Sheikh,2025-03-16,23.71,10.57,17.14,24.63,22.13,36.02,13.89,8.16,55.23,0.0,101.6,3.79,5.1,2.75
Kafr El Sheikh,2025-03-17,24.07,10.48,17.28,25.08,21.11,36.19,15.08,8.32,55.63,0.07,101.21,2.69,4.84,1.65
Kafr El Sheikh,2025-03-18,20.76,11.89,16.33,22.15,14.84,29.17,14.33,8.79,63.32,0.06,101.23,4.41,6.83,2.37
Kafr El Sheikh,2025-03-19,17.96,8.88,13.42,19.18,13.9,26.18,12.28,7.07,59.76,0.04,101.59,6.06,10.22,2.44
Kafr El Sheikh,2025-03-20,15.62,3.16,9.39,16.71,7.57,20.33,12.76,4.72,44.62,0.03,101.88,8.18,11.42,3.61
Kafr El Sheikh,2025-03-21,14.54,3.55,9.05,15.34,10.57,20.25,9.68,4.83,49.33,0.21,102.02,4.75,7.98,1.98
Kafr El Sheikh,2025-03-22,14.78,4.06,9.42,16.13,11.5,21.53,10.03,5.0,51.8,0.01,102.17,3.68,5.34,2.21
Kafr El Sheikh,2025-03-23,16.24,4.97,10.6,16.88,14.71,24.84,10.13,5.32,51.63,0.0,102.51,3.54,6.24,1.56
Kafr El Sheikh,2025-03-24,17.6,7.06,12.33,18.63,17.08,26.91,9.83,6.24,58.33,0.0,102.62,4.83,6.9,2.9
Kafr El Sheikh,2025-03-25,20.31,9.21,14.76,21.32,19.09,31.5,12.41,7.28,59.02,0.0,102.2,4.81,6.95,2.84
Kafr El Sheikh,2025-03-26,21.92,10.53,16.23,23.06,20.3,33.06,12.76,8.05,59.05,0.0,101.47,4.7,6.73,2.86
Kafr El Sheikh,2025-03-27,25.92,6.28,16.1,26.77,23.14,38.09,14.95,6.47,42.1,0.0,100.76,3.0,4.67,1.7
Kafr El Sheikh,2025-03-28,22.53,7.65,15.09,23.5,17.9,32.64,14.74,6.72,42.22,0.0,100.74,5.6,8.85,3.08
Kafr El Sheikh,2025-03-29,18.92,8.45,13.69,20.48,13.27,26.52,13.25,6.87,54.94,0.0,101.08,3.78,5.89,1.06
Kafr El Sheikh,2025-03-30,20.09,4.83,12.46,21.4,18.55,29.47,10.92,5.49,45.04,0.0,100.97,3.03,5.27,1.15
Kafr El Sheikh,2025-03-31,24.03,-2.31,10.86,24.74,17.57,33.1,15.53,3.24,20.47,0.0,100.75,5.09,7.67,2.58
Matrouh,2025-03-01,14.78,6.18,10.48,16.5,14.8,22.43,7.63,5.79,61.11,0.01,102.89,2.96,5.17,2.2
Matrouh,2025-03-02,15.11,5.84,10.48,16.57,14.71,22.6,7.89,5.69,59.68,0.23,102.76,2.67,4.62,1.3
Matrouh,2025-03-03,15.09,7.25,11.17,16.09,12.83,21.93,9.1,6.31,64.59,0.57,102.15,2.96,4.18,1.49
Matrouh,2025-03-04,15.31,8.77,12.04,16.61,11.45,21.6,10.15,6.94,68.87,0.9,102.06,4.41,6.49,2.68
Matrouh,2025-03-05,13.27,7.69,10.48,14.05,7.55,17.37,9.82,6.4,70.58,3.81,102.49,3.65,5.49,2.49
Matrouh,2025-03-06,14.86,8.88,11.87,15.71,14.87,22.52,7.65,6.95,71.08,1.77,102.62,4.76,7.51,3.01
Matrouh,2025-03-07,16.82,7.72,12.27,17.57,13.35,24.25,10.9,6.61,61.31,0.13,102.53,4.16,5.85,2.58
Matrouh,2025-03-08,16.0,5.92,10.96,16.6,13.67,22.7,9.03,5.71,55.95,0.0,102.25,1.69,2.49,0.57
Matrouh,2025-03-09,18.88,4.16,11.52,19.35,16.02,26.57,10.55,5.04,40.74,0.0,102.05,1.86,2.84,0.17
Matrouh,2025-03-10,20.27,2.81,11.54,19.68,16.04,28.2,12.16,4.57,34.05,0.0,102.33,2.2,3.21,1.33
Matrouh,2025-03-11,20.98,1.22,11.1,19.97,16.78,28.85,12.07,4.07,28.83,0.0,102.45,2.21,3.42,1.13
Matrouh,2025-03-12,19.83,2.49,11.16,20.77,17.39,28.42,11.03,4.46,34.24,0.0,102.28,2.65,3.77,1.2
Matrouh,2025-03-13,21.51,3.29,12.4,22.08,16.97,29.16,12.19,4.85,35.53,0.0,102.03,1.56,2.92,0.18
Matrouh,2025-03-14,24.75,1.62,13.19,24.28,16.31,33.85,17.54,4.24,23.95,0.0,102.16,1.41,3.0,0.39
Matrouh,2025-03-15,22.46,5.15,13.8,23.64,20.21,33.43,13.22,5.51,39.3,0.0,102.42,2.95,4.12,2.1
Matrouh,2025-03-16,22.04,4.92,13.48,23.34,21.19,32.98,11.79,5.43,40.58,0.0,102.31,2.45,3.77,0.82
Matrouh,2025-03-17,24.33,4.08,14.2,25.5,18.26,34.63,16.37,5.16,31.58,0.0,101.92,3.66,8.37,0.51
Matrouh,2025-03-18,19.74,7.39,13.56,21.57,14.94,28.1,13.16,6.47,51.32,0.0,102.17,4.7,6.43,3.11
Matrouh,2025-03-19,17.76,7.31,12.53,19.36,15.42,26.41,10.99,6.29,56.02,0.0,102.63,6.03,9.59,2.88
Matrouh,2025-03-20,14.63,3.01,8.82,16.22,11.66,21.18,9.52,4.61,48.74,0.0,103.12,6.11,8.88,3.94
Matrouh,2025-03-21,15.21,2.45,8.83,16.98,11.6,21.57,9.97,4.43,45.18,0.0,103.07,4.4,5.56,3.08
Matrouh,2025-03-22,15.08,3.05,9.07,17.06,14.61,22.5,7.89,4.64,49.01,0.0,103.03,3.49,4.55,2.62
Matrouh,2025-03-23,15.78,3.07,9.42,17.94,15.68,23.58,7.9,4.65,48.18,0.0,103.21,2.21,3.59,1.41
Matrouh,2025-03-24,17.92,3.12,10.52,19.37,19.32,28.04,8.72,4.74,45.68,0.0,103.17,4.08,5.34,2.88
Matrouh,2025-03-25,19.85,5.44,12.65,20.78,18.22,29.67,11.45,5.6,46.66,0.0,102.73,3.35,5.19,0.43
Matrouh,2025-03-26,20.74,6.1,13.42,21.13,16.72,29.31,12.59,5.81,43.49,0.0,102.02,2.71,4.04,1.82
Matrouh,2025-03-27,24.08,-0.7,11.68,24.13,21.89,36.38,14.49,3.77,25.93,0.0,101.32,4.45,8.54,2.58
Matrouh,2025-03-28,20.06,5.75,12.9,21.4,12.01,26.66,14.65,5.98,44.61,0.0,101.69,5.43,7.46,2.49
Matrouh,2025-03-29,19.3,2.99,11.14,20.58,13.66,26.6,12.94,4.73,38.1,0.0,101.83,3.13,6.25,0.51
Matrouh,2025-03-30,21.13,-1.8,9.66,21.94,17.5,30.17,12.67,3.28,23.6,0.0,101.54,4.05,5.61,2.36
Matrouh,2025-03-31,24.23,-1.13,11.55,24.67,18.43,33.76,15.33,3.5,20.64,0.0,101.09,7.82,10.94,4.34
Sohag,2025-03-01,15.24,-0.98,7.13,16.11,16.68,24.21,7.53,3.58,36.62,0.0,99.53,4.98,7.11,3.41
Sohag,2025-03-02,17.35,-0.79,8.28,18.16,19.47,27.24,7.77,3.75,36.46,0.0,99.41,2.59,4.32,0.2
Sohag,2025-03-03,18.57,-1.79,8.39,19.61,19.55,28.46,8.91,3.43,29.17,0.0,98.85,3.34,5.25,2.07
Sohag,2025-03-04,16.97,-0.48,8.24,17.87,15.32,25.04,9.72,3.77,32.34,0.0,98.57,4.68,7.74,2.55
Sohag,2025-03-05,15.93,4.21,10.07,17.36,15.36,23.73,8.37,5.22,49.33,0.02,98.97,4.65,6.05,2.67
Sohag,2025-03-06,15.52,5.21,10.37,16.68,13.85,22.98,9.13,5.62,55.02,0.3,99.15,5.17,7.48,3.14
Sohag,2025-03-07,16.33,5.23,10.78,17.45,15.74,24.49,8.75,5.63,53.29,0.0,99.14,4.38,6.6,2.76
Sohag,2025-03-08,17.33,2.69,10.01,18.72,15.0,25.62,10.62,4.71,41.51,0.0,99.03,3.39,5.22,2.15
Sohag,2025-03-09,18.71,2.87,10.79,19.99,17.27,27.87,10.6,4.73,38.2,0.0,98.95,3.36,5.39,1.95
Sohag,2025-03-10,19.7,1.47,10.59,20.77,16.75,28.52,11.77,4.28,32.51,0.0,99.24,4.4,5.87,3.01
Sohag,2025-03-11,20.12,-2.79,8.66,21.28,18.79,30.12,11.33,3.25,26.57,0.0,99.31,3.78,5.12,2.95
Sohag,2025-03-12,21.89,-1.67,10.11,23.13,20.86,32.5,11.64,3.4,23.28,0.0,99.05,2.82,4.21,0.1
Sohag,2025-03-13,23.99,-3.21,10.39,25.27,18.44,34.2,15.76,3.04,17.97,0.0,98.92,2.78,3.78,1.19
Sohag,2025-03-14,26.16,-2.64,11.76,27.17,17.75,35.99,18.24,3.16,16.48,0.0,98.95,4.01,5.7,2.9
Sohag,2025-03-15,25.1,0.33,12.71,26.15,22.33,36.8,14.47,3.97,23.17,0.0,98.94,4.37,5.66,3.28
Sohag,2025-03-16,26.47,2.52,14.5,27.6,20.57,37.33,16.76,4.83,24.92,0.0,98.96,3.55,4.97,2.65
Sohag,2025-03-17,27.54,-3.2,12.17,28.38,18.84,37.92,19.08,3.03,14.37,0.0,98.78,2.49,3.76,0.22
Sohag,2025-03-18,27.32,0.49,13.91,28.25,17.16,37.37,20.21,4.02,18.89,0.0,98.7,3.72,6.88,0.43
Sohag,2025-03-19,22.86,2.77,12.82,24.17,14.9,30.93,16.03,4.77,30.0,0.0,99.07,6.41,9.28,4.68
Sohag,2025-03-20,17.17,1.46,9.32,18.59,10.34,22.88,12.54,4.43,38.71,0.0,99.49,7.35,9.46,5.21
Sohag,2025-03-21,14.45,0.49,7.47,15.99,13.87,21.53,7.66,3.99,42.02,0.0,99.64,6.09,7.88,4.19
Sohag,2025-03-22,14.48,0.59,7.53,15.91,13.85,21.45,7.6,4.0,41.77,0.0,99.68,5.34,8.3,2.61
Sohag,2025-03-23,16.84,-1.18,7.83,18.69,19.03,26.63,7.6,3.57,34.54,0.0,99.73,3.86,5.0,2.9
Sohag,2025-03-24,20.71,-3.35,8.68,21.94,23.02,32.5,9.48,3.03,25.08,0.0,99.72,3.81,4.72,2.97
Sohag,2025-03-25,24.26,-5.66,9.3,24.7,22.65,35.64,12.99,2.46,15.06,0.0,99.4,3.44,5.36,1.64
Sohag,2025-03-26,26.28,-3.81,11.23,27.46,20.56,36.64,16.08,2.89,15.4,0.0,98.88,2.8,4.02,1.0
Sohag,2025-03-27,28.07,-3.61,12.23,28.23,20.18,37.79,17.61,2.93,13.49,0.0,98.51,2.89,4.54,1.44
Sohag,2025-03-28,28.42,-4.58,11.92,28.67,17.46,38.15,20.69,2.86,13.43,0.0,98.4,4.23,6.7,0.56
Sohag,2025-03-29,22.25,3.61,12.93,23.82,13.97,30.04,16.07,5.28,34.36,0.0,98.53,6.25,7.8,4.17
Sohag,2025-03-30,21.12,0.1,10.61,22.27,15.37,28.76,13.39,3.93,27.27,0.0,98.66,4.03,5.85,2.66
Sohag,2025-03-31,23.1,-3.33,9.88,23.39,13.09,29.33,16.24,3.02,18.21,0.0,98.53,3.2,5.01,1.96
Red Sea,2025-03-01,15.64,1.46,8.55,17.59,15.17,24.07,8.9,4.51,43.33,0.0,95.54,5.67,8.22,3.72
Red Sea,2025-03-02,16.4,4.95,10.68,18.18,13.47,23.89,10.42,5.8,52.39,0.0,95.54,5.61,8.78,3.09
Red Sea,2025-03-03,18.6,2.46,10.53,20.7,19.11,27.94,8.83,5.05,44.4,0.0,95.0,3.45,6.93,1.42
Red Sea,2025-03-04,19.9,-6.09,6.91,21.76,16.04,28.37,12.33,2.54,18.36,0.0,94.67,5.52,8.54,3.68
Red Sea,2025-03-05,17.29,-0.73,8.28,19.67,15.44,25.58,10.14,3.83,32.55,0.0,95.01,3.81,5.53,1.78
Red Sea,2025-03-06,16.25,1.0,8.63,18.55,14.01,23.42,9.41,4.31,37.83,0.0,95.13,4.65,6.46,2.6
Red Sea,2025-03-07,16.64,1.4,9.02,18.68,15.29,24.3,9.01,4.45,38.9,0.0,95.19,4.3,6.33,1.79
Red Sea,2025-03-08,17.14,3.85,10.49,20.07,15.49,25.39,9.9,5.54,50.13,0.0,95.16,2.45,3.73,1.28
Red Sea,2025-03-09,18.85,0.16,9.51,21.48,16.81,27.62,10.81,4.09,31.88,0.0,95.09,2.75,4.84,1.42
Red Sea,2025-03-10,18.29,4.41,11.35,20.6,14.51,25.99,11.48,5.53,42.88,0.0,95.39,4.68,6.49,2.82
Red Sea,2025-03-11,18.27,5.49,11.88,20.3,14.56,26.07,11.51,5.97,46.7,0.0,95.47,5.23,7.79,3.46
Red Sea,2025-03-12,20.06,4.0,12.03,21.86,16.69,28.98,12.29,5.37,38.13,0.0,95.27,4.95,7.85,3.12
Red Sea,2025-03-13,23.81,4.55,14.18,26.38,18.01,33.2,15.19,5.63,30.5,0.0,95.15,2.57,4.54,1.12
Red Sea,2025-03-14,25.21,5.21,15.21,27.49,15.37,33.75,18.38,5.84,28.72,0.0,95.16,3.9,6.87,1.73
Red Sea,2025-03-15,25.22,5.2,15.21,26.97,16.05,33.62,17.57,5.92,28.68,0.0,95.11,5.99,9.06,4.06
Red Sea,2025-03-16,24.28,8.75,16.52,26.16,12.68,31.72,19.04,7.47,39.08,0.0,95.24,5.64,8.89,3.56
Red Sea,2025-03-17,25.0,4.15,14.58,26.78,17.33,33.86,16.53,5.4,27.75,0.0,95.09,4.29,5.93,2.31
Red Sea,2025-03-18,27.11,0.84,13.98,29.32,15.63,35.59,19.96,4.29,19.89,0.0,94.95,1.8,2.77,0.27
Red Sea,2025-03-19,25.85,0.12,12.99,28.4,18.5,35.77,17.27,4.11,20.64,0.0,95.1,4.12,5.91,2.3
Red Sea,2025-03-20,20.78,-1.54,9.62,23.08,16.29,29.32,13.03,3.69,24.33,0.0,95.42,6.93,9.97,4.79
Red Sea,2025-03-21,15.68,-5.37,5.16,18.72,15.6,24.21,8.61,2.74,27.16,0.0,95.55,5.14,7.02,3.56
Red Sea,2025-03-22,14.91,-0.63,7.14,17.8,14.6,22.91,8.31,3.92,39.03,0.0,95.62,4.93,7.31,2.38
Red Sea,2025-03-23,16.01,3.41,9.71,18.54,15.74,24.29,8.55,5.13,46.98,0.0,95.78,5.44,7.3,3.15
Red Sea,2025-03-24,18.82,3.08,10.95,20.6,15.4,27.21,11.81,5.33,43.83,0.0,95.89,6.55,10.26,3.79
Red Sea,2025-03-25,20.57,-2.46,9.06,22.26,17.4,29.66,12.26,3.48,24.61,0.0,95.67,5.26,8.14,3.34
Red Sea,2025-03-26,23.53,-1.47,11.03,24.93,18.89,33.09,14.2,3.61,20.58,0.0,95.2,4.33,6.78,2.02
Red Sea,2025-03-27,26.56,0.37,13.47,28.36,18.48,36.18,17.7,4.26,19.5,0.0,94.88,3.2,4.07,2.07
Red Sea,2025-03-28,27.88,10.73,19.31,30.85,15.81,36.5,20.69,8.64,37.14,0.0,94.74,3.36,5.43,1.11
Red Sea,2025-03-29,26.42,6.93,16.68,29.85,15.69,35.46,19.77,7.21,33.41,0.0,94.59,3.2,6.06,0.54
Red Sea,2025-03-30,21.88,-3.12,9.38,23.4,14.17,29.62,15.45,3.21,20.05,0.0,94.83,4.54,6.52,2.31
Red Sea,2025-03-31,23.08,1.63,12.35,26.61,18.82,33.22,14.4,4.66,28.95,0.0,94.84,3.31,6.41,0.97
Gharbia,2025-03-01,15.0,7.78,11.39,15.84,13.19,22.51,9.32,6.49,66.64,0.0,102.08,3.33,5.48,1.89
Gharbia,2025-03-02,15.93,8.25,12.09,16.4,14.59,24.0,9.41,6.73,66.65,0.01,102.08,3.25,5.0,1.84
Gharbia,2025-03-03,15.39,8.95,12.17,15.6,10.43,21.18,10.75,7.1,70.07,0.01,101.43,2.74,3.85,1.83
Gharbia,2025-03-04,15.25,8.73,11.99,16.05,12.08,22.21,10.13,6.99,69.87,0.09,101.12,3.56,5.77,2.58
Gharbia,2025-03-05,15.81,8.4,12.11,16.52,13.01,23.17,10.16,6.88,68.14,0.18,101.44,3.99,6.32,2.56
Gharbia,2025-03-06,16.08,10.62,13.35,16.14,10.48,22.11,11.63,7.96,73.01,1.02,101.65,3.15,5.7,2.07
Gharbia,2025-03-07,16.53,9.52,13.03,17.32,14.05,24.18,10.13,7.42,68.81,0.0,101.59,3.28,4.68,1.8
Gharbia,2025-03-08,17.03,7.76,12.4,17.96,15.59,25.74,10.15,6.88,62.38,0.01,101.39,3.2,4.41,2.27
Gharbia,2025-03-09,17.92,6.36,12.14,18.83,14.05,26.2,12.15,6.1,54.84,0.0,101.43,2.14,4.17,0.3
Gharbia,2025-03-10,17.48,8.3,12.89,18.67,16.88,26.86,9.98,6.8,62.54,0.0,101.8,3.21,6.07,0.55
Gharbia,2025-03-11,17.39,8.43,12.91,18.53,17.94,27.54,9.6,7.0,64.58,0.0,101.98,3.45,5.07,2.51
