city,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Qalyubia,2025-04-16 12:00:00,4.0,150.23,0.39,2.22,150.89,11.72,15.3,49.12,8.05
Qalyubia,2025-04-16 13:00:00,4.0,142.19,0.23,1.47,157.5,9.65,13.34,40.51,7.02
Qalyubia,2025-04-16 14:00:00,4.0,137.94,0.21,1.45,159.78,9.22,12.78,37.56,7.03
Qalyubia,2025-04-16 15:00:00,4.0,138.4,0.22,1.72,163.23,9.4,12.9,36.56,7.88
Qalyubia,2025-04-16 16:00:00,4.0,138.57,0.25,2.3,162.26,9.42,12.57,34.98,9.13
Qalyubia,2025-04-16 17:00:00,4.0,139.28,0.26,3.46,157.81,9.5,11.66,33.94,10.24
Qalyubia,2025-04-16 18:00:00,4.0,141.9,0.13,5.51,149.65,9.93,10.4,33.01,11.23
Qalyubia,2025-04-16 19:00:00,3.0,145.04,0.0,7.2,138.91,10.87,8.99,30.88,12.21
Qalyubia,2025-04-16 20:00:00,3.0,148.03,0.0,7.5,128.41,12.0,8.33,32.2,13.18
Qalyubia,2025-04-16 21:00:00,3.0,148.65,0.0,7.14,118.07,12.61,8.23,35.91,13.74
Qalyubia,2025-04-16 22:00:00,3.0,150.28,0.0,7.01,111.73,13.25,8.21,38.26,14.46
Qalyubia,2025-04-16 23:00:00,3.0,152.46,0.0,7.15,107.1,14.12,8.25,39.24,15.53
Qalyubia,2025-04-17 00:00:00,3.0,151.42,0.0,6.98,102.78,14.37,8.24,38.86,16.23
Qalyubia,2025-04-17 01:00:00,3.0,152.04,0.0,6.68,100.97,14.14,8.82,38.86,17.11
Qalyubia,2025-04-17 02:00:00,3.0,151.75,0.0,6.17,100.25,13.4,9.5,38.66,17.54
Qalyubia,2025-04-17 03:00:00,2.0,149.17,0.0,5.55,98.83,12.29,10.09,37.97,17.03
Qalyubia,2025-04-17 04:00:00,2.0,147.94,0.0,5.04,99.06,11.22,10.57,37.93,15.64
Qalyubia,2025-04-17 05:00:00,2.0,147.26,0.0,4.66,99.93,10.32,11.06,38.71,13.66
Qalyubia,2025-04-17 06:00:00,3.0,145.76,0.0,4.54,100.46,9.59,11.32,40.46,11.84
Qalyubia,2025-04-17 07:00:00,3.0,144.93,0.24,5.18,101.9,9.5,11.31,43.43,10.86
Qalyubia,2025-04-17 08:00:00,3.0,145.56,0.79,5.31,104.13,9.96,11.82,46.75,10.23
Qalyubia,2025-04-17 09:00:00,3.0,147.57,1.1,5.3,108.91,10.81,13.25,50.46,9.62
Qalyubia,2025-04-17 10:00:00,3.0,148.59,1.06,4.75,115.94,11.69,14.81,52.04,9.17
Qalyubia,2025-04-17 11:00:00,3.0,147.78,0.76,3.61,126.52,12.28,15.91,51.09,9.03
Qalyubia,2025-04-17 12:00:00,4.0,145.0,0.41,2.28,141.63,11.46,15.55,45.65,8.56
Qalyubia,2025-04-17 13:00:00,4.0,138.52,0.28,1.75,149.58,10.02,14.38,38.35,8.22
Qalyubia,2025-04-17 14:00:00,4.0,134.55,0.27,1.85,154.43,9.45,13.54,33.91,8.45
Qalyubia,2025-04-17 15:00:00,4.0,133.91,0.28,2.14,160.48,9.28,12.93,30.85,8.99
Qalyubia,2025-04-17 16:00:00,4.0,132.45,0.27,2.62,161.34,8.92,11.81,27.42,9.59
Qalyubia,2025-04-17 17:00:00,4.0,132.29,0.22,3.71,158.77,8.93,10.68,24.75,10.48
Qalyubia,2025-04-17 18:00:00,4.0,134.84,0.08,5.69,153.91,9.57,9.89,23.4,12.17
Qalyubia,2025-04-17 19:00:00,4.0,139.24,0.0,7.48,146.11,10.97,9.64,23.5,14.64
Qalyubia,2025-04-17 20:00:00,3.0,143.85,0.0,8.15,137.49,12.74,9.87,24.78,17.17
Qalyubia,2025-04-17 21:00:00,3.0,147.01,0.0,8.4,127.83,14.46,10.68,27.56,19.25
Qalyubia,2025-04-17 22:00:00,3.0,152.09,0.0,8.63,121.37,16.2,12.03,30.62,21.01
Qalyubia,2025-04-17 23:00:00,3.0,155.97,0.0,8.66,116.98,17.49,14.98,35.14,21.83
Qalyubia,2025-04-18 00:00:00,3.0,154.89,0.0,8.03,113.36,17.67,18.75,40.38,21.08
Qalyubia,2025-04-18 01:00:00,3.0,155.3,0.0,7.37,111.7,16.93,21.89,45.08,20.97
Qalyubia,2025-04-18 02:00:00,3.0,155.15,0.0,6.71,110.02,15.35,24.04,48.65,20.94
Qalyubia,2025-04-18 03:00:00,3.0,152.48,0.0,6.02,106.19,13.17,24.76,49.87,20.55
Qalyubia,2025-04-18 04:00:00,3.0,152.0,0.0,5.61,102.94,11.27,24.76,50.43,20.15
Qalyubia,2025-04-18 05:00:00,3.0,152.25,0.0,5.5,99.36,9.87,24.27,50.57,18.99
Qalyubia,2025-04-18 06:00:00,3.0,151.69,0.0,5.81,95.37,9.11,23.08,50.15,17.41
Qalyubia,2025-04-18 07:00:00,2.0,151.98,0.24,7.33,93.03,9.08,20.92,48.83,16.17
Qalyubia,2025-04-18 08:00:00,2.0,152.98,1.01,7.82,92.79,9.51,18.79,47.05,15.01
Qalyubia,2025-04-18 09:00:00,2.0,155.33,1.7,7.76,96.14,10.51,18.04,46.51,13.64
Qalyubia,2025-04-18 10:00:00,3.0,157.18,1.83,7.12,103.61,12.02,18.88,47.13,12.59
Qalyubia,2025-04-18 11:00:00,3.0,158.26,1.38,5.71,117.21,13.63,21.43,48.88,12.08
Qalyubia,2025-04-18 12:00:00,4.0,153.84,0.63,3.28,141.25,13.3,20.44,44.28,11.33
Qalyubia,2025-04-18 13:00:00,4.0,146.29,0.32,2.0,153.99,11.29,18.52,38.35,11.17
Qalyubia,2025-04-18 14:00:00,4.0,142.66,0.28,1.92,160.15,10.51,17.8,36.28,12.28
Qalyubia,2025-04-18 15:00:00,4.0,141.82,0.27,2.07,165.71,9.61,16.56,33.97,13.22
Qalyubia,2025-04-18 16:00:00,4.0,138.53,0.25,2.29,164.18,8.21,14.28,30.6,13.2
Qalyubia,2025-04-18 17:00:00,4.0,136.45,0.22,3.0,159.22,7.38,12.48,29.69,13.15
Qalyubia,2025-04-18 18:00:00,4.0,137.56,0.11,4.46,152.64,7.25,11.5,32.53,13.5
Qalyubia,2025-04-18 19:00:00,4.0,139.77,0.0,5.74,142.72,7.49,11.29,38.48,14.39
Qalyubia,2025-04-18 20:00:00,3.0,141.65,0.0,5.91,131.79,7.59,11.14,42.14,15.51
Qalyubia,2025-04-18 21:00:00,3.0,142.78,0.0,6.05,120.26,7.78,10.54,40.21,16.86
Qalyubia,2025-04-18 22:00:00,3.0,146.35,0.0,6.52,111.74,8.53,9.85,35.37,18.74
Qalyubia,2025-04-18 23:00:00,3.0,149.41,0.0,6.86,105.78,9.29,9.34,30.86,20.32
Qalyubia,2025-04-19 00:00:00,3.0,147.79,0.0,6.57,100.36,9.29,9.63,28.33,20.58
Qalyubia,2025-04-19 01:00:00,2.0,148.28,0.0,6.1,98.22,9.0,10.79,27.83,21.0
Qalyubia,2025-04-19 02:00:00,2.0,149.49,0.0,5.71,96.84,8.74,12.46,29.47,21.62
Qalyubia,2025-04-20 03:00:00,2.0,147.31,0.0,6.85,86.44,13.07,17.84,41.15,28.76
Qalyubia,2025-04-20 04:00:00,2.0,148.14,0.0,6.62,82.2,11.93,19.4,44.3,29.11
Qalyubia,2025-04-20 05:00:00,2.0,148.43,0.0,6.44,78.72,11.04,20.54,46.6,29.01
Qalyubia,2025-04-20 06:00:00,2.0,147.35,0.0,6.6,76.17,10.45,20.83,47.75,28.02
Qalyubia,2025-04-20 07:00:00,2.0,146.88,0.41,7.74,77.02,10.67,20.0,48.44,26.54
Qalyubia,2025-04-20 08:00:00,2.0,147.32,1.29,7.32,80.66,11.24,19.35,49.79,24.74
Qalyubia,2025-04-20 09:00:00,3.0,148.74,1.78,7.07,86.32,11.87,19.67,51.83,23.83
Qalyubia,2025-04-20 10:00:00,3.0,149.86,1.82,6.66,93.1,12.22,21.08,54.49,23.8
Qalyubia,2025-04-20 11:00:00,3.0,151.66,1.47,5.86,105.35,12.52,24.06,58.98,23.63
Qalyubia,2025-04-20 12:00:00,3.0,152.27,0.9,4.4,125.71,12.15,25.59,64.93,21.74
Qalyubia,2025-04-20 13:00:00,4.0,146.16,0.45,2.77,142.02,10.58,25.31,71.47,18.84
Qalyubia,2025-04-20 14:00:00,4.0,138.62,0.28,2.03,149.09,8.48,25.3,80.21,15.78
Qalyubia,2025-04-20 15:00:00,4.0,131.08,0.21,1.65,144.71,5.72,25.04,90.28,11.81
Qalyubia,2025-04-20 16:00:00,3.0,124.54,0.17,1.5,133.38,3.57,23.16,90.07,9.29
Qalyubia,2025-04-20 17:00:00,3.0,121.03,0.14,1.63,123.83,2.4,21.37,85.67,7.9
Qalyubia,2025-04-20 18:00:00,3.0,121.32,0.06,2.43,116.77,2.17,20.52,81.14,9.47
Qalyubia,2025-04-20 19:00:00,3.0,124.14,0.0,3.37,110.96,2.59,20.55,77.8,13.39
Qalyubia,2025-04-20 20:00:00,3.0,126.37,0.0,3.7,106.9,3.18,20.72,74.78,16.52
Qalyubia,2025-04-20 21:00:00,3.0,127.13,0.0,3.96,103.1,4.09,20.84,71.1,19.51
Qalyubia,2025-04-20 22:00:00,3.0,129.82,0.0,4.39,101.77,5.87,21.5,68.19,22.2
Qalyubia,2025-04-20 23:00:00,3.0,134.56,0.0,5.18,101.03,8.82,22.37,65.58,24.22
Qalyubia,2025-04-21 00:00:00,3.0,139.91,0.0,6.24,97.73,12.11,22.76,62.17,26.7
Qalyubia,2025-04-21 01:00:00,3.0,147.65,0.0,7.51,92.17,13.68,23.44,59.3,31.21
Qalyubia,2025-04-21 02:00:00,3.0,154.54,0.0,8.53,85.96,14.06,25.15,58.94,35.16
Qalyubia,2025-04-21 03:00:00,3.0,157.21,0.0,9.01,78.87,13.16,26.7,59.44,38.0
Qalyubia,2025-04-21 04:00:00,3.0,159.75,0.0,9.21,72.3,11.59,27.98,60.8,40.61
Qalyubia,2025-04-21 05:00:00,3.0,161.59,0.0,9.27,67.02,10.04,29.13,62.8,42.08
Qalyubia,2025-04-21 06:00:00,3.0,161.53,0.0,9.62,62.39,8.99,29.55,64.79,42.12
Qalyubia,2025-04-21 07:00:00,3.0,162.43,0.53,10.67,61.56,9.54,28.93,66.84,40.78
Qalyubia,2025-04-21 08:00:00,3.0,163.69,1.79,10.3,66.33,11.58,28.68,69.58,37.12
Qalyubia,2025-04-21 09:00:00,3.0,162.27,2.2,9.35,77.91,14.6,28.74,72.64,30.48
Qalyubia,2025-04-21 10:00:00,3.0,160.68,1.95,8.14,90.73,15.84,29.01,74.81,26.98
Qalyubia,2025-04-21 11:00:00,3.0,159.78,1.41,6.59,106.76,16.03,29.87,77.42,24.62
Qalyubia,2025-04-21 12:00:00,3.0,146.54,0.62,3.56,123.68,12.14,27.64,81.04,15.63
Qalyubia,2025-04-21 13:00:00,3.0,132.08,0.24,1.65,128.06,7.64,24.87,81.31,10.53
Qalyubia,2025-04-21 14:00:00,3.0,126.17,0.16,1.2,127.98,5.54,23.41,81.03,9.13
Qalyubia,2025-04-21 15:00:00,3.0,124.42,0.16,1.33,125.31,4.41,23.02,84.92,9.58
Qalyubia,2025-04-21 16:00:00,3.0,122.6,0.2,1.98,118.81,3.84,23.59,92.7,11.83
Qalyubia,2025-04-21 17:00:00,4.0,121.21,0.2,3.04,111.4,3.43,24.34,101.82,13.86
Qalyubia,2025-04-21 18:00:00,4.0,123.68,0.07,5.43,101.71,3.59,25.45,110.31,19.68
Qalyubia,2025-04-21 19:00:00,4.0,128.82,0.0,7.92,90.44,4.52,26.51,114.23,28.53
Qalyubia,2025-04-21 20:00:00,4.0,133.31,0.0,9.58,81.37,5.62,27.52,115.99,35.84
Qalyubia,2025-04-21 21:00:00,4.0,135.76,0.0,10.62,73.03,6.34,28.03,114.56,40.27
Qalyubia,2025-04-21 22:00:00,4.0,137.95,0.0,11.07,67.81,6.59,28.85,114.02,41.8
Qalyubia,2025-04-21 23:00:00,4.0,137.9,0.0,10.83,65.67,6.19,29.71,114.22,40.84
Qalyubia,2025-04-22 00:00:00,4.0,135.68,0.0,10.21,62.58,5.51,30.08,111.35,40.9
Qalyubia,2025-04-22 01:00:00,4.0,135.79,0.0,9.95,58.83,5.17,30.62,110.22,45.18
Qalyubia,2025-04-22 02:00:00,4.0,135.38,0.0,9.23,57.01,4.9,31.11,112.28,51.07
Qalyubia,2025-04-22 03:00:00,4.0,134.03,0.0,8.4,55.91,4.74,31.51,114.49,57.83
Qalyubia,2025-04-22 04:00:00,4.0,131.73,0.0,7.37,54.47,4.35,32.32,117.93,56.25
Qalyubia,2025-04-22 05:00:00,4.0,128.02,0.0,6.15,53.63,3.71,32.84,118.91,48.05
Qalyubia,2025-04-22 06:00:00,4.0,124.21,0.0,5.37,52.75,3.2,32.73,116.13,40.55
Qalyubia,2025-04-22 07:00:00,4.0,124.75,0.13,5.95,50.8,3.54,32.73,114.77,38.03
Qalyubia,2025-04-22 08:00:00,4.0,128.01,0.8,6.73,49.58,4.19,32.93,116.86,37.08
Qalyubia,2025-04-22 09:00:00,4.0,127.81,1.54,5.79,52.8,4.4,33.18,122.82,35.57
Qalyubia,2025-04-22 10:00:00,4.0,127.47,1.69,5.3,57.78,4.76,33.42,127.78,35.83
Qalyubia,2025-04-22 11:00:00,4.0,125.75,1.39,4.58,67.71,4.83,34.41,135.96,34.75
Qalyubia,2025-04-22 12:00:00,4.0,122.16,0.57,4.16,80.69,4.03,36.62,158.32,26.63
Qalyubia,2025-04-22 13:00:00,4.0,120.23,0.49,4.31,85.86,3.9,37.54,166.0,25.93
Qalyubia,2025-04-22 14:00:00,4.0,119.66,0.43,4.87,88.95,3.96,38.11,169.89,27.47
Qalyubia,2025-04-22 15:00:00,4.0,119.53,0.38,5.08,90.33,3.79,38.68,174.7,27.23
Qalyubia,2025-04-22 16:00:00,4.0,115.99,0.32,4.45,89.75,3.23,38.71,178.14,22.94
Qalyubia,2025-04-22 17:00:00,4.0,111.35,0.19,3.66,88.09,2.45,38.53,180.72,17.35
Qalyubia,2025-04-22 18:00:00,4.0,112.26,0.06,4.81,81.57,2.44,38.61,178.15,18.13
Qalyubia,2025-04-22 19:00:00,4.0,117.9,0.0,6.96,72.01,3.45,38.94,172.11,25.12
Qalyubia,2025-04-22 20:00:00,4.0,122.31,0.0,7.96,64.78,4.52,39.03,166.91,31.15
Qalyubia,2025-04-22 21:00:00,4.0,124.12,0.0,8.49,58.6,5.37,38.7,160.81,37.01
Qalyubia,2025-04-22 22:00:00,4.0,126.99,0.0,9.06,53.84,6.13,38.77,156.4,42.67
Qalyubia,2025-04-22 23:00:00,4.0,129.53,0.0,9.69,49.48,6.45,38.82,151.61,47.39
Qalyubia,2025-04-23 00:00:00,4.0,127.35,0.0,9.18,46.47,5.67,38.36,145.62,48.53
Qalyubia,2025-04-23 01:00:00,4.0,124.9,0.0,7.95,46.03,4.73,38.43,142.87,47.66
Qalyubia,2025-04-23 02:00:00,4.0,123.13,0.0,6.85,46.36,4.07,38.67,141.65,46.25
Qalyubia,2025-04-23 03:00:00,4.0,121.21,0.0,6.04,46.11,3.58,38.87,139.52,43.85
Qalyubia,2025-04-23 04:00:00,4.0,121.03,0.0,5.6,44.64,3.3,39.04,134.25,42.71
Qalyubia,2025-04-23 05:00:00,4.0,121.12,0.0,5.34,42.23,3.06,38.84,126.27,41.5
Qalyubia,2025-04-23 06:00:00,4.0,119.73,0.0,5.32,39.57,2.9,38.11,118.76,39.84
Qalyubia,2025-04-23 07:00:00,4.0,120.35,0.31,5.65,38.66,3.21,37.91,116.96,36.75
Qalyubia,2025-04-23 08:00:00,4.0,120.71,1.09,5.48,41.44,3.4,38.74,123.6,31.2
Qalyubia,2025-04-23 09:00:00,4.0,117.66,1.09,3.97,51.66,2.86,40.22,139.58,22.54
Qalyubia,2025-04-23 10:00:00,4.0,117.13,0.77,2.81,65.37,2.63,40.36,145.0,17.82
Qalyubia,2025-04-23 11:00:00,4.0,116.42,0.4,1.77,80.63,2.25,39.37,142.56,13.58
Qalyubia,2025-04-23 12:00:00,4.0,114.87,0.16,0.88,92.34,1.38,36.99,150.29,6.65
Qalyubia,2025-04-23 13:00:00,4.0,114.11,0.12,0.67,96.11,1.0,34.61,152.05,4.88
Qalyubia,2025-04-23 14:00:00,4.0,113.86,0.1,0.64,97.37,0.85,32.59,148.14,4.3
Qalyubia,2025-04-23 15:00:00,4.0,114.77,0.07,0.7,98.15,0.74,31.04,145.09,3.85
Qalyubia,2025-04-23 16:00:00,4.0,114.71,0.05,0.83,97.51,0.68,29.11,138.2,3.73
Qalyubia,2025-04-23 17:00:00,4.0,114.9,0.03,1.08,96.87,0.72,26.74,125.93,3.82
Qalyubia,2025-04-23 18:00:00,4.0,115.94,0.01,1.53,96.29,1.0,23.93,109.41,4.49
Qalyubia,2025-04-23 19:00:00,3.0,118.63,0.0,1.96,96.12,1.66,20.98,90.72,5.67
Qalyubia,2025-04-23 20:00:00,3.0,121.17,0.0,2.2,95.5,2.61,18.01,72.89,6.7
Qalyubia,2025-04-23 21:00:00,3.0,121.3,0.0,2.5,91.73,3.8,15.27,57.83,7.88
Qalyubia,2025-04-23 22:00:00,2.0,123.47,0.0,2.99,88.53,5.14,13.74,49.37,9.28
Qalyubia,2025-04-23 23:00:00,2.0,125.4,0.0,3.38,85.07,6.18,12.89,44.81,10.2
Qalyubia,2025-04-24 00:00:00,2.0,124.46,0.0,3.46,80.22,6.65,12.32,42.01,10.61
Qalyubia,2025-04-24 01:00:00,2.0,125.98,0.0,3.55,76.8,7.37,12.29,41.46,11.39
Qalyubia,2025-04-24 02:00:00,2.0,129.03,0.0,3.87,73.61,8.72,12.53,41.82,12.49
Qalyubia,2025-04-24 03:00:00,2.0,131.51,0.0,4.22,70.82,9.92,13.05,42.75,13.33
Qalyubia,2025-04-24 04:00:00,2.0,132.86,0.0,4.28,69.62,10.41,13.99,44.84,13.84
Qalyubia,2025-04-24 05:00:00,2.0,133.22,0.0,4.15,69.56,10.38,15.14,47.3,13.97
Qalyubia,2025-04-24 06:00:00,2.0,132.9,0.0,4.2,69.74,10.34,16.25,49.62,13.89
Qalyubia,2025-04-24 07:00:00,3.0,132.25,0.11,4.55,70.98,10.07,17.08,51.84,13.22
Qalyubia,2025-04-24 08:00:00,3.0,131.24,0.46,4.22,74.07,9.39,17.57,53.47,11.96
Qalyubia,2025-04-24 09:00:00,3.0,129.33,0.64,3.3,81.2,8.2,17.09,52.39,10.4
Qalyubia,2025-04-24 10:00:00,3.0,125.73,0.44,2.08,91.61,6.64,16.4,50.71,8.85
Qalyubia,2025-04-24 11:00:00,3.0,122.08,0.24,1.19,100.39,5.19,16.21,50.59,7.3
Qalyubia,2025-04-24 12:00:00,3.0,119.43,0.12,0.77,103.57,3.25,13.65,44.31,5.04
Qalyubia,2025-04-24 13:00:00,3.0,115.56,0.09,0.59,100.93,1.75,10.11,34.52,3.61
Qalyubia,2025-04-24 14:00:00,2.0,113.02,0.07,0.54,98.0,0.99,8.09,30.43,2.81
Qalyubia,2025-04-24 15:00:00,2.0,111.45,0.06,0.51,97.41,0.53,6.27,25.43,2.24
Qalyubia,2025-04-24 16:00:00,2.0,109.97,0.05,0.58,97.49,0.36,4.72,18.68,2.16
Qalyubia,2025-04-24 17:00:00,2.0,109.54,0.04,0.75,97.27,0.33,4.11,15.12,2.29
Qalyubia,2025-04-24 18:00:00,2.0,110.69,0.02,0.96,97.28,0.38,3.96,14.31,2.78
Qalyubia,2025-04-24 19:00:00,2.0,112.56,0.0,1.02,97.46,0.46,4.06,14.94,3.4
Qalyubia,2025-04-24 20:00:00,2.0,114.61,0.0,0.92,97.94,0.52,4.28,15.65,3.82
Qalyubia,2025-04-24 21:00:00,2.0,115.67,0.0,1.06,96.26,0.73,4.76,17.21,5.37
Qalyubia,2025-04-24 22:00:00,2.0,118.49,0.0,1.57,94.23,1.36,5.74,20.7,7.99
Qalyubia,2025-04-24 23:00:00,2.0,121.31,0.0,2.36,91.43,2.6,7.07,25.19,10.49
Qalyubia,2025-04-25 01:00:00,2.0,122.29,0.0,3.05,86.93,4.28,8.54,29.64,12.84
Qalyubia,2025-04-25 02:00:00,2.0,124.8,0.0,3.58,82.73,6.43,10.08,33.98,15.32
Qalyubia,2025-04-25 03:00:00,2.0,129.22,0.0,4.35,78.21,8.94,11.72,37.73,17.78
Qalyubia,2025-04-25 04:00:00,2.0,133.62,0.0,5.31,71.87,9.94,13.68,40.43,21.73
Qalyubia,2025-04-25 05:00:00,2.0,138.55,0.0,6.24,66.04,9.64,16.38,43.93,26.6
Qalyubia,2025-04-25 06:00:00,2.0,143.68,0.0,7.15,61.04,9.36,19.11,47.77,30.65
Qalyubia,2025-04-25 07:00:00,3.0,148.38,0.02,8.47,56.46,9.49,21.78,51.58,33.53
Qalyubia,2025-04-25 08:00:00,3.0,152.98,0.92,9.24,55.69,10.59,23.38,55.23,34.05
Qalyubia,2025-04-25 09:00:00,3.0,153.23,2.16,8.15,60.73,12.22,23.89,58.61,30.37
Qalyubia,2025-04-25 10:00:00,2.0,136.01,1.14,3.72,86.62,10.07,17.04,48.74,15.01
Qalyubia,2025-04-25 11:00:00,3.0,127.82,0.52,1.74,100.29,6.74,15.97,47.67,10.51
Qalyubia,2025-04-25 12:00:00,3.0,122.03,0.2,0.84,107.57,4.49,14.75,48.08,7.97
Qalyubia,2025-04-25 13:00:00,3.0,116.75,0.1,0.46,106.68,2.02,10.19,43.75,4.06
Qalyubia,2025-04-25 14:00:00,3.0,113.82,0.09,0.41,103.46,1.12,9.2,43.55,2.8
Qalyubia,2025-04-25 15:00:00,3.0,112.4,0.09,0.42,101.47,0.83,8.89,43.7,2.48
Qalyubia,2025-04-25 16:00:00,3.0,112.44,0.09,0.45,101.19,0.7,8.72,43.3,2.31
Qalyubia,2025-04-25 17:00:00,3.0,112.09,0.09,0.52,100.44,0.64,8.48,41.66,2.26
Qalyubia,2025-04-25 18:00:00,2.0,112.09,0.08,0.68,99.61,0.64,8.35,40.14,2.29
Qalyubia,2025-04-25 19:00:00,2.0,113.76,0.05,1.3,97.81,0.86,8.49,39.39,4.0
Qalyubia,2025-04-25 20:00:00,2.0,115.98,0.0,2.02,94.59,1.22,8.82,38.49,6.65
Qalyubia,2025-04-25 21:00:00,2.0,117.69,0.0,2.22,92.48,1.53,9.21,37.27,8.54
Qalyubia,2025-04-25 22:00:00,2.0,118.4,0.0,2.29,90.64,1.85,9.69,35.78,10.29
Qalyubia,2025-04-25 23:00:00,2.0,120.51,0.0,2.55,89.75,2.65,10.69,35.52,12.1
Qalyubia,2025-04-26 00:00:00,2.0,124.24,0.0,3.15,88.54,4.51,12.27,36.34,13.85
Qalyubia,2025-04-26 01:00:00,2.0,127.58,0.0,4.08,85.9,7.46,14.13,37.33,15.44
Qalyubia,2025-04-26 02:00:00,2.0,132.31,0.0,4.97,83.83,10.69,16.22,39.16,17.5
Qalyubia,2025-04-26 03:00:00,2.0,136.89,0.0,5.62,81.51,13.31,19.22,42.35,19.29
Qalyubia,2025-04-26 04:00:00,2.0,138.69,0.0,5.83,78.2,13.93,22.65,46.38,21.11
Qalyubia,2025-04-26 05:00:00,3.0,140.5,0.0,5.81,74.82,13.02,25.51,50.06,23.84
Qalyubia,2025-04-26 06:00:00,3.0,141.95,0.0,5.8,71.98,11.91,27.79,53.06,26.2
Qalyubia,2025-04-26 07:00:00,3.0,142.44,0.01,6.18,69.4,11.04,28.55,54.37,27.84
Qalyubia,2025-04-26 08:00:00,3.0,143.6,0.51,6.77,68.65,10.98,28.2,55.36,28.6
Qalyubia,2025-04-26 09:00:00,3.0,144.39,1.34,6.19,71.13,11.56,27.95,57.17,27.43
Qalyubia,2025-04-26 10:00:00,2.0,131.56,0.79,3.08,90.11,9.09,19.04,43.09,14.56
Qalyubia,2025-04-26 11:00:00,3.0,125.37,0.33,1.37,103.02,6.1,15.6,36.87,9.79
Qalyubia,2025-04-26 12:00:00,3.0,121.62,0.16,0.74,109.19,4.63,13.19,33.87,7.44
Qalyubia,2025-04-26 13:00:00,3.0,118.88,0.1,0.49,109.71,3.17,9.87,28.03,4.69
Qalyubia,2025-04-26 14:00:00,3.0,116.97,0.09,0.43,108.13,2.49,8.49,25.71,3.6
Qalyubia,2025-04-26 15:00:00,3.0,115.77,0.09,0.44,107.23,2.21,8.06,25.38,3.23
Qalyubia,2025-04-26 16:00:00,3.0,115.76,0.09,0.47,107.13,2.0,7.83,25.59,3.03
Qalyubia,2025-04-26 17:00:00,3.0,115.35,0.08,0.54,106.18,1.77,7.5,25.65,3.05
Qalyubia,2025-04-26 18:00:00,3.0,115.39,0.06,0.71,105.0,1.56,7.15,25.57,3.22
Qalyubia,2025-04-26 19:00:00,3.0,116.35,0.02,1.24,103.04,1.52,6.98,26.15,4.84
Qalyubia,2025-04-26 20:00:00,3.0,117.9,0.0,1.81,100.98,1.66,7.03,27.39,7.52
Qalyubia,2025-04-26 21:00:00,3.0,119.27,0.0,2.02,100.49,1.89,7.14,28.53,9.63
Qalyubia,2025-04-26 22:00:00,3.0,119.87,0.0,2.09,101.84,2.48,7.41,29.6,11.08
Qalyubia,2025-04-26 23:00:00,3.0,121.83,0.0,2.31,104.81,4.13,8.01,30.97,12.21
Qalyubia,2025-04-27 00:00:00,3.0,125.67,0.0,3.19,105.73,7.48,8.72,31.33,14.39
Qalyubia,2025-04-27 01:00:00,3.0,129.54,0.0,4.7,100.92,11.16,8.8,29.52,18.13
Qalyubia,2025-04-27 02:00:00,2.0,134.94,0.0,6.25,93.62,13.15,9.45,29.24,22.6
Qalyubia,2025-04-27 03:00:00,2.0,138.67,0.0,6.98,86.37,13.19,10.25,30.74,25.16
Qalyubia,2025-04-27 04:00:00,2.0,138.26,0.0,6.64,80.24,11.71,10.88,33.58,25.3
Qalyubia,2025-04-27 05:00:00,2.0,136.76,0.0,5.97,76.86,10.08,11.32,36.71,24.92
Qalyubia,2025-04-27 06:00:00,2.0,135.53,0.0,5.38,75.02,8.82,11.82,39.65,24.15
Qalyubia,2025-04-27 07:00:00,2.0,133.29,0.01,5.14,73.79,8.0,12.2,42.09,22.92
Qalyubia,2025-04-27 08:00:00,2.0,132.76,0.37,5.23,74.73,7.98,12.26,43.96,21.84
Qalyubia,2025-04-27 09:00:00,2.0,133.04,0.94,4.93,77.59,8.43,12.78,45.61,20.56
Qalyubia,2025-04-27 10:00:00,2.0,132.97,1.08,4.29,85.91,8.79,13.1,44.55,17.84
Qalyubia,2025-04-27 11:00:00,2.0,130.42,0.85,3.34,97.8,9.04,13.34,42.7,14.84
Qalyubia,2025-04-27 12:00:00,3.0,128.77,0.57,2.51,110.0,9.4,14.21,43.09,12.51
Qalyubia,2025-04-27 13:00:00,3.0,123.79,0.25,1.28,117.45,6.61,11.42,34.68,7.26
Qalyubia,2025-04-27 14:00:00,3.0,118.92,0.14,0.73,117.25,4.31,9.39,29.84,5.07
Qalyubia,2025-04-27 15:00:00,3.0,116.8,0.11,0.61,117.64,3.49,8.9,28.76,4.55
Qalyubia,2025-04-27 16:00:00,3.0,115.97,0.1,0.59,118.02,2.89,8.6,28.29,4.36
Qalyubia,2025-04-27 17:00:00,3.0,114.58,0.09,0.62,116.89,2.33,8.11,27.44,4.4
Qalyubia,2025-04-27 18:00:00,3.0,113.62,0.08,0.73,115.31,1.85,7.59,26.69,4.51
Qalyubia,2025-04-27 19:00:00,3.0,114.51,0.05,1.23,113.01,1.67,7.39,26.99,6.68
Qalyubia,2025-04-27 20:00:00,3.0,116.47,0.0,1.82,110.81,1.91,7.67,28.54,10.2
Qalyubia,2025-04-27 21:00:00,3.0,118.52,0.0,2.1,111.46,2.78,8.46,30.53,13.03
