city,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Cairo,2025-01-03 07:00:00,3.0,377.18,0.0,29.47,59.37,30.04,28.42,66.02,2.22
Cairo,2025-01-03 08:00:00,3.0,460.62,1.73,51.41,38.98,41.96,32.91,71.79,3.07
Cairo,2025-01-03 09:00:00,3.0,494.0,9.5,50.72,41.84,47.68,34.04,73.63,3.04
Cairo,2025-01-03 10:00:00,3.0,453.95,11.18,39.76,55.79,49.11,31.77,70.57,2.66
Cairo,2025-01-03 11:00:00,3.0,390.53,8.38,29.13,71.53,50.54,28.02,65.8,2.15
Cairo,2025-01-03 12:00:00,2.0,317.1,4.02,19.54,88.69,52.93,21.11,47.46,0.89
Cairo,2025-01-03 13:00:00,2.0,300.41,2.88,17.31,95.84,49.59,18.81,40.25,0.7
Cairo,2025-01-03 14:00:00,2.0,300.41,2.21,18.16,98.71,48.64,18.58,39.24,0.69
Cairo,2025-01-03 15:00:00,2.0,310.42,1.98,22.62,97.27,52.45,19.54,40.31,1.11
Cairo,2025-01-03 16:00:00,2.0,343.8,1.96,31.19,90.12,56.74,22.08,44.32,1.8
Cairo,2025-01-03 17:00:00,3.0,383.85,0.65,44.55,76.53,59.13,25.14,49.74,2.31
Cairo,2025-01-03 18:00:00,3.0,413.89,0.0,50.04,67.23,58.17,27.55,54.47,2.6
Cairo,2025-01-03 19:00:00,3.0,410.56,0.0,46.61,68.66,56.74,28.58,59.42,2.85
Cairo,2025-01-03 20:00:00,3.0,393.87,0.0,40.44,70.81,55.79,28.64,63.97,2.98
Cairo,2025-01-03 21:00:00,3.0,367.16,0.0,32.9,74.39,51.02,27.52,65.9,2.69
Cairo,2025-01-03 22:00:00,3.0,353.81,0.0,28.1,75.82,46.25,26.83,67.81,2.56
Cairo,2025-01-03 23:00:00,3.0,343.8,0.0,25.02,77.25,39.1,26.48,68.65,2.28
Cairo,2025-01-04 00:00:00,3.0,333.79,0.0,22.62,78.68,28.37,26.49,68.87,1.98
Cairo,2025-01-04 01:00:00,3.0,320.43,0.0,18.16,81.54,19.07,26.72,70.29,1.76
Cairo,2025-01-04 02:00:00,3.0,303.75,0.0,13.37,84.4,15.14,27.1,73.8,1.65
Cairo,2025-01-04 03:00:00,3.0,300.41,0.0,11.31,84.4,14.78,28.04,79.41,1.88
Cairo,2025-01-04 04:00:00,3.0,297.07,0.0,10.62,82.97,15.26,29.32,85.86,2.09
Cairo,2025-01-04 05:00:00,3.0,297.07,0.0,10.88,80.11,15.74,30.64,91.87,2.15
Cairo,2025-01-04 06:00:00,3.0,307.08,0.0,13.54,74.39,17.4,32.04,97.07,2.31
Cairo,2025-01-04 07:00:00,4.0,370.5,0.0,28.79,55.79,27.18,34.93,102.44,3.51
Cairo,2025-01-04 08:00:00,4.0,487.33,2.85,56.89,26.11,41.96,39.56,108.14,5.32
Cairo,2025-01-04 09:00:00,4.0,587.46,18.33,63.75,19.67,52.93,42.97,110.56,6.46
Cairo,2025-01-04 10:00:00,4.0,600.81,26.15,58.95,25.75,58.65,42.69,110.52,6.59
Cairo,2025-01-04 11:00:00,4.0,534.06,21.9,50.04,36.84,60.56,39.13,109.23,6.02
Cairo,2025-01-04 12:00:00,4.0,410.56,13.19,38.04,53.64,73.43,34.04,106.52,4.81
Cairo,2025-01-04 13:00:00,4.0,390.53,11.73,35.99,59.37,80.11,33.21,105.34,4.31
Cairo,2025-01-04 14:00:00,4.0,367.16,8.83,33.24,66.52,75.34,32.45,103.31,3.29
Cairo,2025-01-04 15:00:00,4.0,353.81,5.98,33.24,70.1,70.57,32.52,103.22,3.07
Cairo,2025-01-04 16:00:00,4.0,373.84,2.96,39.07,64.37,59.13,33.95,107.63,3.7
Cairo,2025-01-04 17:00:00,4.0,397.21,0.49,47.98,54.36,50.54,35.61,111.27,3.83
Cairo,2025-01-04 18:00:00,4.0,427.25,0.01,54.84,45.06,43.39,37.25,112.99,3.8
Cairo,2025-01-04 19:00:00,4.0,460.62,0.03,62.38,35.05,45.78,38.91,114.21,4.5
Cairo,2025-01-04 20:00:00,4.0,487.33,0.06,65.12,28.61,51.98,40.78,115.8,5.19
Cairo,2025-01-04 21:00:00,4.0,514.03,0.28,69.23,20.38,59.6,44.2,117.2,5.57
Cairo,2025-01-04 22:00:00,4.0,574.11,1.47,76.77,9.03,69.62,50.08,118.54,5.95
Cairo,2025-01-04 23:00:00,4.0,607.49,4.19,79.51,3.08,72.48,56.99,119.92,5.83
Cairo,2025-01-05 00:00:00,4.0,614.17,6.54,80.2,1.12,61.99,61.32,117.97,5.07
Cairo,2025-01-05 01:00:00,4.0,600.81,6.54,78.14,0.79,52.45,64.2,113.98,4.5
Cairo,2025-01-05 02:00:00,4.0,587.46,4.47,73.34,1.39,45.3,65.37,109.28,4.24
Cairo,2025-01-05 03:00:00,4.0,574.11,3.02,68.55,1.9,40.53,64.32,103.92,4.5
Cairo,2025-01-05 04:00:00,4.0,554.08,1.62,62.38,3.93,37.19,60.91,96.9,4.88
Cairo,2025-01-05 05:00:00,4.0,507.35,0.62,52.09,8.76,31.95,54.04,86.48,5.57
Cairo,2025-01-05 06:00:00,3.0,453.95,0.31,41.81,14.48,28.37,44.21,74.18,6.78
Cairo,2025-01-05 07:00:00,3.0,467.3,1.38,46.61,9.92,33.86,38.42,69.49,7.98
Cairo,2025-01-05 08:00:00,3.0,473.98,4.97,51.41,8.23,35.29,33.96,69.95,7.79
Cairo,2025-01-05 09:00:00,3.0,370.5,4.53,29.47,34.33,25.03,27.0,68.0,7.09
Cairo,2025-01-05 10:00:00,3.0,350.48,6.15,21.93,40.05,25.51,27.34,68.84,8.61
Cairo,2025-01-05 11:00:00,3.0,357.15,7.38,20.91,39.7,27.42,36.38,81.93,9.63
Cairo,2025-01-05 12:00:00,4.0,370.5,6.59,20.05,50.78,28.85,55.43,111.95,5.7
Cairo,2025-01-05 13:00:00,4.0,370.5,5.2,18.85,64.37,26.46,55.35,119.68,3.13
Cairo,2025-01-05 14:00:00,4.0,347.14,3.46,16.28,77.25,24.8,51.01,124.07,1.8
Cairo,2025-01-05 15:00:00,4.0,320.43,2.18,15.94,82.25,22.41,54.0,135.27,1.01
Cairo,2025-01-05 16:00:00,4.0,320.43,1.76,21.76,70.1,22.41,53.34,127.4,1.39
Cairo,2025-01-05 17:00:00,3.0,323.77,0.61,32.22,47.21,21.7,42.06,84.93,1.87
Cairo,2025-01-05 18:00:00,3.0,333.79,0.06,38.04,32.19,23.6,29.22,48.29,2.53
Cairo,2025-01-05 19:00:00,2.0,327.11,0.03,33.24,35.41,25.75,21.95,32.47,2.94
Cairo,2025-01-05 20:00:00,2.0,317.1,0.01,26.73,44.7,26.46,19.49,28.15,2.88
Cairo,2025-01-05 21:00:00,2.0,313.76,0.0,23.31,50.78,27.18,20.5,31.12,2.75
Cairo,2025-01-05 22:00:00,2.0,303.75,0.0,20.73,53.64,25.51,21.29,34.13,2.63
Cairo,2025-01-05 23:00:00,2.0,293.73,0.0,18.16,57.22,21.93,19.6,33.68,2.47
Cairo,2025-01-06 00:00:00,2.0,273.7,0.0,14.39,62.23,16.69,16.31,31.72,2.09
Cairo,2025-01-06 01:00:00,2.0,270.37,0.0,12.51,64.37,15.26,12.38,24.9,1.93
Cairo,2025-01-06 02:00:00,2.0,267.03,0.0,11.65,63.66,14.78,8.05,15.97,1.82
Cairo,2025-01-06 03:00:00,2.0,263.69,0.0,10.8,62.23,13.23,5.08,10.47,1.69
Cairo,2025-01-06 04:00:00,2.0,263.69,0.0,10.54,60.08,12.16,4.13,9.11,1.57
Cairo,2025-01-06 05:00:00,1.0,263.69,0.0,10.97,58.65,12.04,4.6,10.3,1.52
Cairo,2025-01-06 06:00:00,1.0,270.37,0.0,13.54,55.07,14.07,5.88,12.5,1.58
Cairo,2025-01-06 07:00:00,2.0,307.08,0.01,23.31,45.06,20.5,7.98,15.56,1.9
Cairo,2025-01-06 08:00:00,2.0,353.81,1.52,35.64,32.9,26.46,9.86,18.21,2.12
Cairo,2025-01-06 09:00:00,2.0,380.52,8.16,34.27,33.97,35.29,11.1,19.77,2.85
Cairo,2025-01-06 10:00:00,2.0,367.16,10.51,28.1,39.34,45.78,11.27,19.74,4.81
Cairo,2025-01-06 11:00:00,2.0,340.46,9.39,23.65,45.06,54.36,10.8,19.08,6.65
Cairo,2025-01-06 12:00:00,2.0,280.38,3.8,14.74,72.24,43.87,6.79,12.21,3.45
Cairo,2025-01-06 13:00:00,2.0,270.37,2.79,12.85,82.25,39.58,5.72,9.64,2.69
Cairo,2025-01-06 14:00:00,2.0,270.37,2.46,13.19,85.12,40.05,5.69,9.14,2.75
Cairo,2025-01-06 15:00:00,2.0,270.37,1.93,13.71,85.12,38.62,5.34,8.47,2.91
Cairo,2025-01-06 16:00:00,2.0,277.04,1.22,16.96,79.39,41.01,5.15,8.23,3.36
Cairo,2025-01-06 17:00:00,2.0,287.06,0.31,22.62,70.1,42.92,5.44,8.69,3.89
Cairo,2025-01-06 18:00:00,2.0,303.75,0.0,26.05,62.23,42.92,6.4,10.12,4.69
Cairo,2025-01-06 19:00:00,2.0,317.1,0.0,28.45,56.51,44.82,7.33,11.82,5.95
Cairo,2025-01-06 20:00:00,2.0,327.11,0.0,29.47,51.5,47.21,7.85,13.08,7.28
Cairo,2025-01-06 21:00:00,2.0,353.81,0.01,33.93,43.27,47.68,9.39,15.78,9.5
Cairo,2025-01-06 22:00:00,2.0,397.21,0.04,41.13,31.83,47.68,12.09,20.01,11.91
Cairo,2025-01-06 23:00:00,2.0,420.57,0.14,45.93,23.25,45.3,14.23,23.17,12.41
Cairo,2025-01-07 00:00:00,2.0,410.56,0.17,45.24,19.49,36.24,15.32,24.69,10.13
Cairo,2025-01-07 01:00:00,2.0,397.21,0.12,41.13,19.31,28.37,15.69,25.24,7.22
Cairo,2025-01-07 02:00:00,2.0,383.85,0.08,37.36,19.67,23.84,16.3,26.04,4.88
Cairo,2025-01-07 03:00:00,2.0,377.18,0.11,33.93,18.6,20.27,16.77,26.73,3.07
Cairo,2025-01-07 04:00:00,2.0,380.52,0.2,32.56,15.2,18.12,17.47,27.72,2.09
Cairo,2025-01-07 05:00:00,2.0,397.21,0.61,34.96,9.83,18.6,18.81,29.27,1.8
Cairo,2025-01-07 06:00:00,2.0,453.95,4.25,41.47,2.15,22.65,22.28,33.42,2.06
Cairo,2025-01-07 07:00:00,3.0,587.46,25.26,44.55,0.03,36.24,29.61,42.13,2.75
Cairo,2025-01-07 08:00:00,3.0,754.36,59.9,46.61,0.85,49.59,38.18,52.3,3.39
Cairo,2025-01-07 09:00:00,3.0,894.55,84.94,50.72,4.83,60.56,46.56,62.15,4.12
Cairo,2025-01-07 10:00:00,3.0,934.6,84.94,56.21,9.92,67.71,49.86,66.88,5.83
Cairo,2025-01-07 11:00:00,3.0,727.65,50.96,52.78,20.38,60.56,39.42,57.69,6.14
Cairo,2025-01-07 12:00:00,2.0,340.46,6.82,25.7,68.66,59.13,18.72,39.58,1.61
Cairo,2025-01-07 13:00:00,2.0,300.41,3.19,20.73,80.82,55.79,16.25,35.87,1.16
Cairo,2025-01-07 14:00:00,2.0,293.73,1.96,21.25,83.68,55.31,15.48,34.4,1.33
Cairo,2025-01-07 15:00:00,2.0,307.08,2.4,24.68,81.54,59.6,14.6,31.92,2.15
Cairo,2025-01-07 16:00:00,2.0,340.46,2.71,33.93,71.53,62.94,14.66,30.69,3.55
Cairo,2025-01-07 17:00:00,2.0,380.52,1.23,47.98,56.51,61.99,15.22,31.21,4.62
Cairo,2025-01-07 18:00:00,2.0,417.23,0.01,56.21,45.78,55.79,16.84,35.01,5.45
Cairo,2025-01-07 19:00:00,2.0,447.27,0.01,59.63,42.56,54.36,19.56,43.11,6.14
Cairo,2025-01-07 20:00:00,3.0,453.95,0.01,58.95,42.56,56.27,21.91,52.49,6.46
Cairo,2025-01-07 21:00:00,3.0,433.92,0.0,49.35,49.35,51.02,22.84,60.83,5.45
Cairo,2025-01-07 22:00:00,3.0,400.54,0.0,38.73,58.65,45.78,24.8,70.57,4.37
Cairo,2025-01-07 23:00:00,3.0,373.84,0.0,32.22,66.52,40.05,29.96,83.83,3.29
Cairo,2025-01-08 00:00:00,3.0,343.8,0.0,26.05,72.96,31.47,34.84,95.68,2.22
Cairo,2025-01-08 01:00:00,4.0,327.11,0.0,20.22,77.96,24.8,36.96,100.52,1.8
Cairo,2025-01-08 02:00:00,4.0,313.76,0.0,15.08,82.97,20.5,37.7,101.43,1.61
Cairo,2025-01-08 03:00:00,4.0,307.08,0.0,13.02,84.4,18.84,38.87,100.43,1.77
Cairo,2025-01-08 04:00:00,3.0,313.76,0.0,13.37,82.25,18.6,40.32,99.16,1.93
Cairo,2025-01-08 05:00:00,3.0,323.77,0.0,15.08,77.25,18.84,41.78,98.07,1.63
Cairo,2025-01-08 06:00:00,3.0,343.8,0.0,19.54,68.66,20.5,43.98,98.73,1.35
Cairo,2025-01-08 07:00:00,4.0,417.23,0.02,38.04,47.21,30.52,48.93,104.1,1.82
Cairo,2025-01-08 08:00:00,4.0,534.06,4.86,65.12,20.92,42.44,55.82,112.68,2.53
Cairo,2025-01-08 09:00:00,4.0,614.17,21.23,64.43,25.39,50.54,59.86,119.31,3.48
Cairo,2025-01-08 10:00:00,4.0,614.17,26.15,58.26,36.84,56.74,59.37,123.05,4.56
Cairo,2025-01-08 11:00:00,4.0,554.08,21.46,51.41,51.5,62.94,56.76,125.89,4.56
Cairo,2025-01-08 12:00:00,4.0,420.57,10.95,38.39,80.82,85.83,47.54,120.16,2.31
Cairo,2025-01-08 13:00:00,4.0,387.19,8.49,34.96,92.98,94.41,43.96,113.16,1.74
Cairo,2025-01-08 14:00:00,4.0,363.83,6.37,31.87,103.0,88.69,40.11,103.32,1.46
Cairo,2025-01-08 15:00:00,3.0,370.5,4.97,32.9,105.86,74.39,37.37,94.02,2.01
Cairo,2025-01-08 16:00:00,3.0,410.56,4.02,42.16,97.27,63.9,36.6,87.99,3.17
Cairo,2025-01-08 17:00:00,3.0,460.62,1.48,58.95,77.25,61.99,36.91,85.79,3.83
Cairo,2025-01-08 18:00:00,3.0,500.68,0.0,68.55,61.51,58.65,38.63,89.63,4.18
Cairo,2025-01-08 19:00:00,3.0,514.03,0.0,70.6,55.79,58.17,41.58,97.15,4.62
Cairo,2025-01-08 20:00:00,4.0,507.35,0.0,65.8,55.07,58.17,43.71,103.82,4.88
Cairo,2025-01-08 21:00:00,4.0,473.98,0.0,54.84,59.37,52.45,43.66,106.07,4.43
Cairo,2025-01-08 22:00:00,4.0,440.6,0.0,45.24,62.94,47.21,43.54,109.09,4.12
Cairo,2025-01-08 23:00:00,4.0,420.57,0.0,40.78,63.66,41.48,44.22,111.46,3.86
Cairo,2025-01-09 00:00:00,4.0,393.87,0.0,36.33,63.66,31.95,43.79,109.7,3.48
Cairo,2025-01-09 01:00:00,4.0,373.84,0.0,32.22,62.94,25.03,42.95,105.76,3.39
Cairo,2025-01-09 02:00:00,4.0,360.49,0.0,27.42,62.94,21.46,41.95,102.34,3.39
Cairo,2025-01-09 03:00:00,3.0,377.18,0.0,28.79,55.79,20.98,42.36,97.16,3.86
Cairo,2025-01-09 04:00:00,3.0,417.23,0.01,33.59,43.27,22.41,43.63,93.23,4.5
Cairo,2025-01-09 05:00:00,3.0,460.62,0.06,40.44,30.04,24.08,45.78,94.82,4.56
Cairo,2025-01-09 06:00:00,4.0,527.38,1.23,54.84,11.98,29.8,50.42,102.37,4.56
Cairo,2025-01-09 07:00:00,4.0,767.71,31.29,68.55,0.16,51.5,63.05,119.42,6.27
Cairo,2025-01-09 08:00:00,5.0,1188.28,107.29,78.14,0.75,73.43,83.41,144.44,8.04
Cairo,2025-01-09 09:00:00,5.0,1642.23,189.54,89.11,3.93,90.6,104.51,168.68,10.77
Cairo,2025-01-09 10:00:00,5.0,1949.31,232.46,105.56,7.33,111.58,123.03,191.27,13.81
Cairo,2025-01-09 11:00:00,5.0,2029.42,228.88,132.98,12.16,127.79,139.25,215.4,13.05
Cairo,2025-01-09 12:00:00,4.0,720.98,52.3,93.22,41.48,215.53,72.44,138.91,5.45
Cairo,2025-01-09 13:00:00,4.0,567.44,34.87,82.94,52.93,186.92,62.05,125.73,4.37
Cairo,2025-01-09 14:00:00,4.0,500.68,23.02,71.29,61.51,148.77,51.86,115.71,4.12
Cairo,2025-01-09 15:00:00,4.0,460.62,14.75,64.43,67.23,109.67,44.18,106.86,3.89
Cairo,2025-01-09 16:00:00,4.0,540.73,14.19,80.88,48.64,82.97,48.52,114.8,4.43
Cairo,2025-01-09 17:00:00,4.0,654.22,14.53,113.79,14.31,72.48,53.56,123.27,5.19
Cairo,2025-01-09 18:00:00,4.0,921.25,59.01,131.61,0.03,86.78,63.03,134.13,7.54
Cairo,2025-01-09 19:00:00,4.0,1228.33,116.23,143.95,0.0,105.86,74.25,143.96,9.75
Cairo,2025-01-09 20:00:00,5.0,1375.2,130.53,150.8,0.0,107.77,79.25,149.32,10.26
Cairo,2025-01-09 21:00:00,5.0,1375.2,123.38,143.95,0.0,103.0,81.13,153.19,10.26
Cairo,2025-01-09 22:00:00,5.0,1361.85,116.23,131.61,0.0,104.9,85.14,161.5,10.89
Cairo,2025-01-09 23:00:00,5.0,1388.55,112.65,124.75,0.0,100.14,90.26,169.88,11.15
Cairo,2025-01-10 00:00:00,5.0,1268.39,92.98,115.16,0.0,78.2,89.04,170.52,9.75
Cairo,2025-01-10 01:00:00,5.0,1108.17,67.06,104.19,0.0,64.85,86.96,170.07,8.61
Cairo,2025-01-10 02:00:00,5.0,988.01,46.04,98.71,0.0,64.85,87.26,171.76,8.74
Cairo,2025-01-10 03:00:00,5.0,867.84,27.94,95.96,0.03,64.85,87.67,175.08,8.74
Cairo,2025-01-10 04:00:00,5.0,747.68,11.62,90.48,0.64,54.36,86.7,176.91,7.73
Cairo,2025-01-10 05:00:00,5.0,660.9,3.1,78.83,3.93,41.01,84.2,173.66,6.71
Cairo,2025-01-10 06:00:00,5.0,660.9,3.91,70.6,3.17,35.76,82.55,169.23,6.33
Cairo,2025-01-10 07:00:00,5.0,761.03,22.13,72.66,0.17,47.68,85.5,173.76,8.11
Cairo,2025-01-10 08:00:00,5.0,881.2,56.33,78.83,0.61,55.31,88.09,186.5,8.74
Cairo,2025-01-10 09:00:00,5.0,774.38,43.81,76.77,8.23,49.11,84.54,209.95,6.65
Cairo,2025-01-10 10:00:00,5.0,694.27,38.44,66.49,19.49,48.16,82.36,227.56,5.76
Cairo,2025-01-10 11:00:00,5.0,594.14,31.74,55.52,28.97,43.39,78.01,226.7,4.69
Cairo,2025-01-10 12:00:00,4.0,307.08,4.97,20.05,82.25,52.45,49.73,129.46,0.11
Cairo,2025-01-10 13:00:00,3.0,263.69,2.26,12.0,103.0,35.76,33.26,76.98,0.0
Cairo,2025-01-10 14:00:00,3.0,253.68,1.84,11.14,105.86,28.37,23.21,50.11,0.0
Cairo,2025-01-10 15:00:00,3.0,260.35,1.69,12.85,104.43,25.99,17.58,36.85,0.01
Cairo,2025-01-10 16:00:00,2.0,277.04,1.52,18.85,98.71,26.23,15.5,34.46,0.43
Cairo,2025-01-10 17:00:00,2.0,303.75,0.54,29.13,88.69,25.03,15.49,35.67,0.93
Cairo,2025-01-10 18:00:00,2.0,323.77,0.0,35.99,82.25,26.7,14.76,34.92,1.42
Cairo,2025-01-10 19:00:00,2.0,310.42,0.0,30.5,85.12,26.23,11.84,30.07,1.73
Cairo,2025-01-10 20:00:00,2.0,290.39,0.0,23.31,85.83,24.56,9.91,25.31,1.73
Cairo,2025-01-10 21:00:00,2.0,293.73,0.0,21.59,82.97,23.6,10.31,25.18,1.87
Cairo,2025-01-10 22:00:00,2.0,310.42,0.0,23.65,76.53,22.17,12.22,29.9,1.96
Cairo,2025-01-10 23:00:00,2.0,317.1,0.0,24.33,72.96,19.31,13.6,33.3,1.5
Cairo,2025-01-11 00:00:00,2.0,303.75,0.0,21.93,73.67,13.23,13.84,35.67,0.89
Cairo,2025-01-11 01:00:00,2.0,287.06,0.0,15.94,77.25,8.7,13.92,38.33,0.61
Cairo,2025-01-11 02:00:00,2.0,273.7,0.0,10.8,80.82,6.97,14.15,41.5,0.52
Cairo,2025-01-11 03:00:00,2.0,267.03,0.0,7.88,81.54,6.14,14.23,44.11,0.51
Cairo,2025-01-11 04:00:00,2.0,263.69,0.0,6.85,80.11,5.96,14.04,45.75,0.53
Cairo,2025-01-11 05:00:00,2.0,267.03,0.0,7.63,75.1,6.38,13.69,46.75,0.56
Cairo,2025-01-11 06:00:00,2.0,280.38,0.0,11.82,67.95,8.46,13.79,48.3,0.67
Cairo,2025-01-11 07:00:00,3.0,330.45,0.01,26.73,50.07,14.78,15.46,52.76,1.04
Cairo,2025-01-11 08:00:00,3.0,403.88,1.66,49.35,24.68,20.03,18.27,60.76,1.38
Cairo,2025-01-11 09:00:00,3.0,447.27,10.17,52.78,19.67,23.84,20.77,68.21,1.8
Cairo,2025-01-11 10:00:00,3.0,420.57,12.96,40.78,30.76,23.84,20.29,72.27,2.37
Cairo,2025-01-11 11:00:00,3.0,347.14,9.05,26.73,47.92,22.89,17.29,71.48,2.15
Cairo,2025-01-11 12:00:00,2.0,253.68,2.88,11.65,77.25,26.23,9.16,39.97,0.62
Cairo,2025-01-11 13:00:00,2.0,243.66,1.93,9.42,84.4,23.84,6.37,25.62,0.48
Cairo,2025-01-11 14:00:00,2.0,243.66,1.59,9.51,85.12,23.13,5.29,20.8,0.55
Cairo,2025-01-11 15:00:00,2.0,247.0,1.3,10.11,83.68,21.46,4.5,18.24,0.71
Cairo,2025-01-11 16:00:00,2.0,257.02,1.15,13.71,77.25,22.41,4.2,16.75,0.98
