YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,City
2025,4,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,6,136.27,140.05,246.86,84.1,57.75,59.0,6.31,0.03,0.12,Aswan
2025,4,3,7,378.3,386.58,527.79,156.95,163.64,166.78,18.93,0.23,1.15,Aswan
2025,4,3,8,626.33,635.12,703.48,187.62,272.07,275.45,34.0,0.69,3.42,Aswan
2025,4,3,9,832.25,839.83,770.68,218.33,361.58,364.45,47.19,1.25,6.32,Aswan
2025,4,3,10,975.38,981.38,817.58,235.93,423.55,425.83,56.59,1.74,9.02,Aswan
2025,4,3,11,1038.8,1043.82,792.2,263.5,449.78,451.73,60.04,1.95,10.3,Aswan
2025,4,3,12,1027.03,1031.47,773.96,275.95,444.18,445.98,58.96,1.9,9.98,Aswan
2025,4,3,13,935.8,940.28,739.27,273.05,404.5,406.32,52.78,1.56,8.05,Aswan
2025,4,3,14,779.08,780.42,692.71,241.66,337.05,337.61,42.82,1.07,5.35,Aswan
2025,4,3,15,549.28,562.58,549.42,214.66,237.23,242.7,28.76,0.53,2.62,Aswan
2025,4,3,16,302.85,309.73,380.47,146.86,129.62,132.32,14.61,0.15,0.75,Aswan
2025,4,3,17,74.62,75.5,65.95,60.54,31.17,31.45,3.58,0.01,0.05,Aswan
2025,4,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,4,5,3.7,3.65,0.0,5.66,1.38,1.38,0.18,0.0,0.0,Aswan
2025,4,4,6,118.12,124.8,116.38,100.07,49.38,51.59,5.63,0.02,0.1,Aswan
2025,4,4,7,352.8,371.88,372.41,193.03,150.77,158.13,17.47,0.21,1.05,Aswan
2025,4,4,8,600.12,622.58,581.02,222.42,258.21,267.11,31.88,0.63,3.1,Aswan
2025,4,4,9,809.7,829.33,714.22,239.48,349.7,357.55,45.03,1.16,5.85,Aswan
2025,4,4,10,958.45,972.3,744.82,275.03,414.85,420.35,54.78,1.64,8.43,Aswan
2025,4,4,11,1033.62,1040.65,807.92,244.86,448.12,450.94,59.87,1.9,9.98,Aswan
2025,4,4,12,991.75,1003.41,728.04,280.1,433.74,438.63,57.27,1.78,-999.0,Aswan
2025,4,4,13,936.55,936.95,775.35,240.05,407.73,407.9,53.47,1.55,7.95,Aswan
2025,4,4,14,773.83,774.88,700.18,230.12,337.68,338.07,42.98,1.05,5.22,Aswan
2025,4,4,15,553.97,555.8,598.28,181.56,241.77,242.5,29.26,0.52,2.6,Aswan
2025,4,4,16,302.98,305.15,387.48,154.12,131.55,132.4,14.75,0.15,0.73,Aswan
2025,4,4,17,74.72,75.47,74.33,57.23,31.75,32.0,3.63,0.01,0.05,Aswan
2025,4,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,5,5,3.95,4.05,0.0,5.97,1.52,1.58,0.2,0.0,0.0,Aswan
2025,4,5,6,129.1,132.98,232.35,82.53,55.26,56.76,6.01,0.02,0.1,Aswan
2025,4,5,7,372.7,381.77,543.9,143.76,163.15,166.88,18.77,0.21,1.05,Aswan
2025,4,5,8,615.92,626.83,696.46,171.97,270.57,275.13,33.68,0.63,3.1,Aswan
2025,4,5,9,820.08,830.0,790.5,189.57,359.95,364.1,46.89,1.16,5.78,Aswan
2025,4,5,10,964.2,971.47,855.34,189.04,422.5,425.55,56.48,1.63,8.3,Aswan
2025,4,5,11,1033.2,1036.95,848.64,214.03,452.02,453.61,60.83,1.86,9.65,Aswan
2025,4,5,12,994.33,1005.89,728.77,274.0,434.86,439.71,57.44,1.79,-999.0,Aswan
2025,4,5,13,939.0,940.08,836.42,192.53,411.03,411.43,54.41,1.52,7.7,Aswan
2025,4,5,14,779.47,781.6,766.61,194.43,341.53,342.37,43.87,1.02,5.07,Aswan
2025,4,5,15,562.7,565.53,666.17,166.88,246.34,247.47,30.03,0.51,2.53,Aswan
2025,4,5,16,313.0,315.52,474.43,131.91,136.02,137.03,15.2,0.14,0.7,Aswan
2025,4,5,17,80.03,80.85,121.19,55.63,33.63,33.89,3.76,0.01,0.05,Aswan
2025,4,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,6,5,4.55,4.62,0.69,6.75,1.75,1.77,0.23,0.0,0.0,Aswan
2025,4,6,6,137.1,139.27,279.62,76.21,58.2,59.08,6.25,0.02,0.1,Aswan
2025,4,6,7,384.48,389.67,581.23,132.14,167.23,169.38,19.22,0.22,1.1,Aswan
2025,4,6,8,628.72,635.15,749.59,155.77,274.61,277.3,34.22,0.64,3.17,Aswan
2025,4,6,9,832.0,838.12,829.54,172.35,363.37,365.95,47.4,1.18,5.88,Aswan
2025,4,6,10,974.28,979.2,861.1,189.8,424.98,427.02,56.87,1.65,8.4,Aswan
2025,4,6,11,1037.2,1040.47,825.6,234.39,451.3,452.64,60.44,1.85,9.6,Aswan
2025,4,6,12,1029.5,1031.05,834.46,222.31,447.8,448.43,59.9,1.82,9.4,Aswan
2025,4,6,13,946.15,946.22,825.05,204.85,411.68,411.72,54.32,1.52,7.7,Aswan
2025,4,6,14,787.05,787.2,762.12,195.51,342.32,342.43,43.85,1.02,5.07,Aswan
2025,4,6,15,570.33,570.6,655.68,182.08,247.5,247.61,30.1,0.51,2.55,Aswan
2025,4,6,16,319.35,319.67,469.37,138.86,137.27,137.38,15.31,0.14,0.7,Aswan
2025,4,6,17,82.45,82.57,120.06,57.23,34.12,34.2,3.81,0.01,0.05,Aswan
2025,4,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,7,5,5.2,5.2,0.79,7.84,1.98,1.98,0.25,0.0,0.0,Aswan
2025,4,7,6,141.93,142.07,278.09,86.62,59.78,59.82,6.44,0.03,0.12,Aswan
2025,4,7,7,392.12,392.35,572.15,143.27,169.5,169.6,19.46,0.25,1.23,Aswan
2025,4,7,8,638.17,638.35,731.38,168.05,277.44,277.53,34.49,0.7,3.45,Aswan
2025,4,7,9,840.97,841.1,819.5,179.45,366.1,366.13,47.64,1.26,6.35,Aswan
2025,4,7,10,981.4,981.45,862.2,185.96,427.05,427.08,56.99,1.75,9.07,Aswan
2025,4,7,11,1046.12,1046.15,872.96,196.43,454.99,455.0,61.16,1.99,10.52,Aswan
2025,4,7,12,1034.22,1034.22,867.05,194.31,450.1,450.12,60.35,1.95,10.27,Aswan
2025,4,7,13,944.35,944.35,824.68,202.47,411.23,411.23,54.26,1.61,8.32,Aswan
2025,4,7,14,782.62,782.65,754.29,195.68,340.78,340.81,43.52,1.09,5.43,Aswan
2025,4,7,15,562.92,562.95,631.84,186.7,244.58,244.57,29.57,0.54,2.67,Aswan
2025,4,7,16,310.77,310.83,438.01,142.85,133.75,133.77,14.87,0.15,0.77,Aswan
2025,4,7,17,79.57,79.6,96.54,58.59,33.27,33.27,3.77,0.01,0.05,Aswan
2025,4,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,8,5,5.28,5.32,0.0,7.91,2.1,2.12,0.27,0.0,0.0,Aswan
2025,4,8,6,133.38,134.48,209.18,86.7,57.62,58.02,6.32,0.03,0.15,Aswan
2025,4,8,7,371.67,374.25,479.54,153.66,163.94,164.95,18.75,0.25,1.25,Aswan
2025,4,8,8,611.6,614.58,628.66,199.75,271.02,272.27,33.33,0.71,3.47,Aswan
2025,4,8,9,815.15,817.75,718.34,224.41,360.35,361.42,46.31,1.27,6.45,Aswan
2025,4,8,10,957.12,959.03,764.95,232.54,422.38,423.18,55.67,1.75,9.23,Aswan
2025,4,8,11,1022.05,1023.28,768.39,250.99,450.13,450.65,59.67,1.99,10.65,Aswan
2025,4,8,12,1013.53,1014.22,772.58,246.16,446.48,446.75,59.17,1.95,10.48,Aswan
2025,4,8,13,927.05,927.35,745.66,242.04,408.7,408.82,53.49,1.64,8.55,Aswan
2025,4,8,14,769.75,770.4,692.18,221.61,339.8,340.02,43.27,1.12,5.62,Aswan
2025,4,8,15,555.2,556.12,589.76,200.37,245.23,245.62,29.75,0.57,2.83,Aswan
2025,4,8,16,308.8,309.67,417.86,147.12,135.91,136.22,15.23,0.17,0.82,Aswan
2025,4,8,17,80.88,81.15,96.59,60.48,34.86,34.94,3.93,0.01,0.05,Aswan
2025,4,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,8,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,9,5,5.93,5.95,0.0,8.75,2.3,2.33,0.3,0.0,0.0,Aswan
2025,4,9,6,136.25,137.12,194.19,91.55,59.15,59.48,6.49,0.03,0.15,Aswan
2025,4,9,7,367.8,369.73,415.23,172.67,161.37,162.12,18.45,0.25,1.2,Aswan
2025,4,9,8,605.03,607.3,548.93,231.99,265.97,266.87,32.42,0.68,3.33,Aswan
2025,4,9,9,802.55,804.58,613.25,273.6,352.02,352.83,44.47,1.19,6.03,Aswan
2025,4,9,10,936.53,937.95,624.56,312.48,409.73,410.28,52.55,1.61,8.43,Aswan
2025,4,9,11,1021.67,1022.42,762.06,240.85,448.62,448.9,59.16,1.95,10.4,Aswan
2025,4,9,12,1009.22,1009.22,718.33,280.3,443.1,443.1,58.19,1.9,10.1,Aswan
2025,4,9,13,920.85,921.0,683.27,279.38,404.86,404.9,52.49,1.58,8.23,Aswan
2025,4,9,14,757.55,757.88,604.55,263.72,333.55,333.7,41.98,1.07,5.35,Aswan
2025,4,9,15,532.0,532.5,443.38,253.37,233.98,234.2,27.94,0.53,2.6,Aswan
2025,4,9,16,277.2,278.45,228.76,177.37,121.95,122.43,13.74,0.15,0.73,Aswan
2025,4,9,17,68.97,69.32,16.64,60.87,30.44,30.57,3.58,0.01,0.05,Aswan
2025,4,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,9,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,9,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,10,5,5.85,5.82,0.0,8.78,2.35,2.35,0.3,0.0,0.0,Aswan
2025,4,10,6,120.8,120.97,72.28,99.21,53.85,53.87,6.12,0.03,0.15,Aswan
2025,4,10,7,337.65,338.48,258.15,207.67,150.73,151.03,17.16,0.23,1.12,Aswan
2025,4,10,8,571.38,572.67,395.05,284.14,254.03,254.55,30.37,0.63,3.1,Aswan
2025,4,10,9,773.8,775.22,477.16,337.69,341.57,342.15,42.23,1.12,5.68,Aswan
2025,4,10,10,917.72,918.95,522.21,356.13,402.23,402.72,50.67,1.54,8.07,Aswan
2025,4,10,11,1031.43,1032.12,766.75,243.77,451.97,452.25,59.75,1.98,10.6,Aswan
2025,4,10,12,1016.83,1016.88,680.95,311.93,441.82,441.85,57.65,1.88,10.02,Aswan
2025,4,10,13,920.6,920.9,597.72,337.86,397.72,397.83,50.74,1.51,7.9,Aswan
2025,4,10,14,750.3,750.72,495.63,327.15,322.5,322.68,39.8,1.0,5.03,Aswan
2025,4,10,15,523.97,524.38,362.24,287.09,224.72,224.9,26.51,0.49,2.45,Aswan
2025,4,10,16,278.35,278.6,195.56,193.46,118.74,118.85,13.35,0.15,0.73,Aswan
2025,4,10,17,74.0,74.03,17.49,65.01,31.27,31.27,3.66,0.01,0.05,Aswan
2025,4,10,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,10,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,10,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,10,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,11,5,7.1,7.07,0.0,10.57,2.78,2.75,0.35,0.0,0.0,Aswan
2025,4,11,6,145.3,145.98,180.37,100.74,60.78,61.0,6.74,0.03,0.15,Aswan
2025,4,11,7,393.8,396.17,482.03,168.96,168.27,169.19,19.38,0.26,1.27,Aswan
2025,4,11,8,643.08,645.33,662.62,200.09,276.58,277.48,34.16,0.71,3.5,Aswan
2025,4,11,9,851.03,851.67,760.0,221.15,365.94,366.23,47.19,1.27,6.43,Aswan
2025,4,11,10,991.55,991.9,801.2,226.31,425.72,425.87,56.12,1.73,9.07,Aswan
2025,4,11,11,1059.97,1060.15,853.3,209.59,455.29,455.35,60.69,1.99,10.6,Aswan
2025,4,11,12,1040.22,1040.22,760.89,272.47,445.8,445.8,58.7,1.89,10.05,Aswan
2025,4,11,13,937.62,937.65,654.03,311.9,400.92,400.93,51.46,1.52,7.88,Aswan
2025,4,11,14,760.78,760.83,531.1,313.57,324.6,324.62,40.16,0.99,4.97,Aswan
2025,4,11,15,529.58,529.65,386.47,279.3,226.25,226.27,26.7,0.49,2.42,Aswan
2025,4,11,16,280.52,280.6,211.98,189.74,119.77,119.8,13.45,0.14,0.73,Aswan
2025,4,11,17,74.18,74.2,22.29,64.46,31.7,31.7,3.72,0.01,0.05,Aswan
2025,4,11,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,11,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,11,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aswan
2025,4,12,5,7.25,7.38,0.0,9.35,2.92,2.97,0.37,0.0,0.0,Aswan
2025,4,12,6,138.75,142.4,156.61,97.71,59.51,60.95,6.66,0.03,0.15,Aswan
2025,4,12,7,378.3,387.98,410.49,190.11,164.53,168.5,18.94,0.25,1.25,Aswan
