city,Date,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN
Port Said,2025-01-11,18.0,13.49,15.75,18.44,0.64,18.19,17.55,9.48,74.81,0.66,101.88,5.48,7.38,3.29
Port Said,2025-01-12,17.36,13.58,15.47,18.47,1.63,18.04,16.41,9.52,78.48,0.63,102.18,3.18,4.31,0.59
Port Said,2025-01-13,17.81,13.77,15.79,18.54,1.61,18.5,16.89,9.65,77.24,0.0,102.16,4.37,4.94,3.45
Port Said,2025-01-14,17.61,12.1,14.85,18.51,1.35,18.44,17.09,8.73,70.56,0.0,101.94,1.89,4.14,0.3
Port Said,2025-01-15,17.6,12.93,15.27,18.48,0.24,17.75,17.51,9.16,74.11,0.01,101.97,3.04,4.07,0.3
Port Said,2025-01-16,18.24,15.01,16.62,18.73,0.96,18.72,17.76,10.42,81.3,0.03,102.39,4.54,6.83,1.82
Port Said,2025-01-17,18.56,14.51,16.54,18.72,1.07,19.09,18.02,10.08,77.17,0.0,102.48,5.59,7.64,4.91
Port Said,2025-01-18,17.46,11.88,14.67,18.56,1.05,17.97,16.92,8.5,69.68,0.0,102.28,5.46,7.74,4.38
Port Said,2025-01-19,17.04,11.31,14.17,18.43,0.57,17.24,16.67,8.2,68.91,0.0,102.07,2.52,4.57,1.23
Port Said,2025-01-20,16.73,12.28,14.5,18.42,0.76,17.09,16.33,8.75,74.92,0.0,102.05,2.28,3.16,1.51
Port Said,2025-01-21,16.97,13.51,15.24,18.46,0.79,17.43,16.64,9.48,79.98,0.02,102.15,3.95,5.44,2.83
Port Said,2025-01-22,17.25,13.66,15.45,18.6,1.16,17.76,16.6,9.59,79.48,2.41,102.0,3.69,5.45,0.7
Port Said,2025-01-23,16.99,13.25,15.12,18.58,0.78,17.43,16.65,9.32,78.54,0.53,102.14,5.19,5.99,4.0
Port Said,2025-01-24,17.23,11.48,14.36,18.5,0.51,17.5,16.99,8.28,68.86,0.05,102.18,3.18,4.39,1.35
Port Said,2025-01-25,17.49,11.11,14.3,18.53,0.45,17.73,17.28,8.1,66.11,0.04,102.03,1.38,2.56,0.34
Port Said,2025-01-26,16.89,12.49,14.69,18.54,1.31,17.5,16.19,8.88,75.26,0.09,101.95,2.61,3.96,0.8
Port Said,2025-01-27,17.14,13.16,15.15,18.62,0.58,17.49,16.91,9.27,77.36,0.01,102.04,4.34,5.73,2.93
Port Said,2025-01-28,17.74,11.85,14.79,18.55,0.58,18.05,17.47,8.51,68.34,0.0,102.01,6.72,7.18,5.82
Port Said,2025-01-29,18.42,11.89,15.15,18.54,0.58,18.69,18.11,8.51,65.59,0.0,102.22,6.55,7.21,5.87
Port Said,2025-01-30,18.08,12.87,15.47,18.58,1.02,18.46,17.44,9.06,71.48,0.0,102.41,5.48,6.73,3.67
Port Said,2025-01-31,17.27,12.48,14.87,18.55,0.6,17.47,16.87,8.83,73.38,0.0,102.4,5.35,5.95,4.47
Qalyubia,2025-01-01,14.35,7.99,11.17,14.63,12.41,21.41,9.0,6.57,69.97,0.01,102.38,3.15,3.93,2.49
Qalyubia,2025-01-02,13.49,8.63,11.06,13.79,12.48,20.84,8.36,6.88,75.26,0.03,102.33,3.82,5.7,2.61
Qalyubia,2025-01-03,13.95,8.02,10.99,14.12,13.72,21.65,7.93,6.63,70.84,0.02,102.0,3.8,5.36,3.01
Qalyubia,2025-01-04,14.13,3.31,8.72,14.04,13.06,21.57,8.51,4.9,53.21,0.0,101.34,3.69,5.98,2.5
Qalyubia,2025-01-05,14.99,4.39,9.69,14.98,9.58,20.79,11.21,5.53,52.44,0.02,100.81,4.18,5.63,2.47
Qalyubia,2025-01-06,16.37,11.59,13.98,16.66,9.52,22.05,12.53,8.41,76.15,0.11,101.63,4.24,5.84,2.07
Qalyubia,2025-01-07,15.89,9.64,12.76,16.21,11.82,22.99,11.17,7.43,70.67,0.07,101.95,2.98,4.48,1.95
Qalyubia,2025-01-08,14.49,5.17,9.83,14.83,15.93,23.31,7.38,5.52,60.94,0.0,101.76,3.29,4.8,2.51
Qalyubia,2025-01-09,15.72,4.88,10.3,15.01,14.8,24.07,9.27,5.55,56.21,0.01,101.26,1.86,2.76,0.9
Qalyubia,2025-01-10,14.58,6.98,10.78,14.52,12.67,21.62,8.95,6.28,63.36,0.04,101.21,3.49,6.04,1.81
Qalyubia,2025-01-11,15.22,9.73,12.47,15.47,13.09,22.57,9.48,7.47,72.54,0.01,101.61,3.47,4.97,1.95
Qalyubia,2025-01-12,15.75,7.33,11.54,15.32,14.22,23.21,8.99,6.32,62.0,0.0,101.78,1.77,2.97,0.31
Qalyubia,2025-01-13,15.91,4.87,10.39,15.43,14.51,24.72,10.21,5.38,53.47,0.0,101.72,2.03,3.22,0.5
Qalyubia,2025-01-14,16.35,3.08,9.71,14.93,13.81,23.74,9.93,4.85,47.59,0.0,101.54,1.02,2.84,0.21
Qalyubia,2025-01-15,15.64,4.21,9.93,14.95,12.33,22.98,10.65,5.16,48.85,0.0,101.6,2.15,3.44,0.28
Qalyubia,2025-01-16,15.92,10.97,13.44,16.07,13.12,23.46,10.34,8.07,76.25,0.0,102.01,3.98,6.46,1.94
Qalyubia,2025-01-17,15.97,11.65,13.81,15.89,10.19,21.95,11.76,8.44,77.57,0.0,102.08,4.08,5.82,2.69
Qalyubia,2025-01-18,15.3,8.43,11.87,15.65,13.51,23.38,9.87,6.91,68.14,0.0,101.89,3.97,5.94,2.51
Qalyubia,2025-01-19,13.99,8.29,11.14,13.73,10.21,20.02,9.81,6.73,71.75,0.0,101.73,2.34,3.46,1.67
Qalyubia,2025-01-20,14.67,8.26,11.46,14.5,12.35,21.89,9.54,6.74,69.3,0.0,101.69,1.99,2.9,1.14
Qalyubia,2025-01-21,15.38,5.64,10.51,15.95,15.75,24.4,8.65,5.7,58.96,0.06,101.72,3.02,4.25,2.25
Qalyubia,2025-01-22,16.09,10.0,13.04,16.89,11.49,22.87,11.38,7.6,71.33,0.06,101.67,2.58,4.5,1.01
Qalyubia,2025-01-23,14.65,9.33,11.99,14.97,12.6,21.65,9.05,7.26,72.83,0.0,101.84,3.33,5.23,1.91
Qalyubia,2025-01-24,15.18,8.61,11.89,15.29,12.82,22.97,10.15,6.92,69.17,0.0,101.82,2.28,3.73,0.99
Qalyubia,2025-01-25,15.2,7.4,11.3,15.69,13.41,22.78,9.37,6.34,63.93,0.0,101.65,2.21,2.77,1.12
Qalyubia,2025-01-26,15.4,7.01,11.21,15.5,13.68,23.33,9.65,6.21,62.49,0.01,101.56,2.44,3.52,1.57
Qalyubia,2025-01-27,15.34,9.1,12.22,15.76,12.87,22.83,9.96,7.14,71.58,0.02,101.67,2.69,4.61,0.56
Qalyubia,2025-01-28,15.65,8.51,12.08,16.06,11.51,22.01,10.5,6.91,67.36,0.03,101.62,4.04,6.0,2.43
Qalyubia,2025-01-29,15.4,7.02,11.21,15.81,13.64,23.21,9.57,6.18,62.11,0.0,101.87,4.01,5.49,2.94
Qalyubia,2025-01-30,15.78,8.81,12.29,16.45,15.49,24.6,9.11,6.99,68.46,0.01,102.01,2.98,4.29,1.62
Qalyubia,2025-01-31,14.79,7.8,11.29,15.28,14.2,22.99,8.79,6.52,68.52,0.0,102.07,3.35,5.31,2.04
cairo,2025-01-01,12.9,7.14,10.02,13.17,13.08,20.31,7.23,6.28,71.96,0.01,101.11,3.36,4.22,2.62
cairo,2025-01-02,12.6,6.59,9.59,12.86,12.31,19.98,7.67,6.11,71.2,0.03,101.04,4.26,6.45,3.17
cairo,2025-01-03,13.11,5.13,9.12,13.19,13.24,20.53,7.29,5.55,64.17,0.02,100.72,4.2,6.14,3.11
cairo,2025-01-04,14.43,-0.71,6.86,13.84,13.58,22.02,8.44,3.68,39.19,0.0,100.07,2.98,3.84,1.89
cairo,2025-01-05,14.36,2.66,8.51,14.48,9.95,20.33,10.38,4.97,48.95,0.01,99.6,4.44,6.06,2.75
cairo,2025-01-06,15.63,10.99,13.31,16.03,9.77,21.21,11.44,8.18,76.64,0.1,100.39,4.64,6.08,2.37
cairo,2025-01-07,14.82,8.68,11.75,15.16,11.32,21.55,10.23,7.07,70.21,0.06,100.7,3.37,5.66,2.19
cairo,2025-01-08,14.27,3.1,8.68,14.58,16.11,23.05,6.94,4.79,52.82,0.0,100.48,2.68,3.55,1.03
cairo,2025-01-09,14.94,2.81,8.87,13.83,13.76,22.65,8.89,4.72,48.58,0.0,100.04,2.49,3.87,0.84
cairo,2025-01-10,13.7,6.31,10.01,13.71,12.61,20.54,7.93,6.05,63.7,0.03,100.01,3.32,5.94,1.62
cairo,2025-01-11,13.96,8.9,11.43,14.23,12.81,21.11,8.3,7.12,73.38,0.01,100.42,3.36,5.05,1.62
cairo,2025-01-12,15.06,6.36,10.71,14.53,13.42,22.21,8.79,5.97,59.55,0.0,100.55,1.5,2.63,0.77
cairo,2025-01-13,15.69,3.92,9.81,14.91,12.94,24.04,11.1,5.07,49.32,0.0,100.48,1.82,2.86,0.25
cairo,2025-01-14,15.88,1.11,8.49,14.39,12.48,22.64,10.16,4.14,39.45,0.0,100.29,1.58,2.88,0.1
cairo,2025-01-15,14.95,2.26,8.61,14.38,11.92,22.18,10.26,4.51,44.26,0.0,100.36,2.56,4.03,1.38
cairo,2025-01-16,15.77,9.45,12.61,16.06,13.29,23.37,10.08,7.41,70.53,0.0,100.72,5.07,7.21,2.82
cairo,2025-01-17,15.77,10.78,13.28,15.84,10.26,21.85,11.59,8.1,75.5,0.0,100.8,5.15,6.88,3.54
cairo,2025-01-18,15.02,7.51,11.27,15.34,12.22,22.4,10.18,6.6,66.05,0.0,100.6,5.0,7.6,3.46
cairo,2025-01-19,13.52,7.43,10.48,13.6,9.67,19.12,9.45,6.45,70.04,0.0,100.47,3.41,5.54,2.33
cairo,2025-01-20,14.37,6.61,10.49,14.54,12.38,21.49,9.11,6.08,63.08,0.0,100.44,2.86,4.09,2.34
cairo,2025-01-21,16.06,2.59,9.33,16.47,14.65,24.82,10.17,4.68,46.19,0.03,100.44,3.14,4.16,2.52
cairo,2025-01-22,15.89,7.9,11.9,16.71,11.15,22.12,10.97,6.68,62.23,0.02,100.42,2.88,4.49,0.34
cairo,2025-01-23,14.48,8.6,11.54,14.91,11.38,20.83,9.45,7.0,70.79,0.0,100.61,3.17,5.16,1.57
cairo,2025-01-24,14.38,7.82,11.1,14.58,12.37,21.77,9.4,6.62,68.57,0.0,100.58,2.37,3.93,0.49
cairo,2025-01-25,14.69,5.87,10.28,15.0,13.35,22.49,9.14,5.77,59.33,0.0,100.39,2.65,2.93,1.88
cairo,2025-01-26,15.01,5.21,10.11,14.95,12.16,22.59,10.43,5.55,56.22,0.0,100.33,2.61,4.31,1.23
cairo,2025-01-27,14.43,7.58,11.0,14.96,13.28,21.69,8.41,6.51,67.99,0.03,100.41,3.12,4.39,1.89
cairo,2025-01-28,14.89,8.24,11.57,15.38,10.26,20.88,10.62,6.88,68.95,0.08,100.34,4.38,6.04,2.96
cairo,2025-01-29,14.47,6.8,10.63,14.97,13.75,22.2,8.45,6.15,64.91,0.0,100.6,4.16,6.09,3.07
cairo,2025-01-30,14.99,7.72,11.35,15.71,15.74,23.99,8.25,6.58,67.2,0.03,100.74,3.22,4.39,2.04
cairo,2025-01-31,14.1,7.11,10.61,14.68,14.08,21.95,7.87,6.32,67.78,0.0,100.82,3.67,5.12,2.48
North Sinai,2025-01-01,11.06,7.68,9.37,10.79,10.09,17.11,7.02,6.63,81.55,0.23,99.18,3.18,4.57,2.07
North Sinai,2025-01-02,9.59,2.77,6.18,9.13,13.42,17.19,3.77,4.72,66.88,0.01,99.17,3.31,4.19,2.56
North Sinai,2025-01-03,10.12,0.82,5.47,9.5,13.36,17.65,4.29,4.12,55.32,0.0,98.88,2.74,3.8,2.13
North Sinai,2025-01-04,11.7,-1.16,5.27,10.84,12.45,19.16,6.71,3.58,43.16,0.0,98.32,3.62,5.1,2.71
North Sinai,2025-01-05,13.99,0.46,7.22,13.2,14.01,22.97,8.96,4.18,42.7,0.01,97.65,5.43,8.79,3.48
North Sinai,2025-01-06,13.12,10.5,11.81,12.92,9.33,18.89,9.56,8.09,83.67,0.76,98.36,4.93,7.78,2.0
North Sinai,2025-01-07,12.52,6.51,9.51,11.92,9.99,18.57,8.58,6.23,70.85,0.08,98.84,2.68,4.2,0.66
North Sinai,2025-01-08,12.12,2.17,7.15,11.85,14.74,20.39,5.65,4.52,53.64,0.0,98.68,3.82,5.21,2.06
North Sinai,2025-01-09,13.8,0.61,7.2,12.21,14.77,21.67,6.9,4.08,43.78,0.0,98.23,3.28,6.47,0.44
North Sinai,2025-01-10,12.77,3.72,8.24,11.84,11.87,19.9,8.03,5.14,55.81,1.22,98.04,4.12,5.49,3.37
North Sinai,2025-01-11,11.96,8.06,10.01,11.18,10.3,17.64,7.34,6.84,78.22,1.76,98.45,3.6,5.29,0.39
North Sinai,2025-01-12,12.56,6.95,9.76,11.81,11.45,19.14,7.69,6.32,71.59,0.23,98.71,2.17,3.47,0.98
North Sinai,2025-01-13,13.16,3.61,8.39,11.98,15.33,21.95,6.62,5.03,57.23,0.0,98.65,3.36,5.36,1.73
North Sinai,2025-01-14,13.95,0.57,7.26,12.16,15.02,22.73,7.71,4.05,41.93,0.0,98.45,3.21,6.32,0.54
North Sinai,2025-01-15,13.49,4.44,8.96,12.53,8.79,19.36,10.57,5.49,56.97,0.01,98.46,2.34,3.63,1.25
North Sinai,2025-01-16,13.36,10.78,12.07,13.14,10.32,19.5,9.18,8.23,85.21,0.05,98.86,3.02,6.16,0.86
North Sinai,2025-01-17,13.52,10.84,12.18,13.36,8.69,19.2,10.51,8.29,83.25,0.0,98.92,3.71,5.78,2.14
North Sinai,2025-01-18,11.48,7.9,9.69,11.78,11.1,18.16,7.06,6.82,79.84,0.0,98.71,3.55,5.14,1.94
North Sinai,2025-01-19,11.53,7.0,9.27,10.84,10.2,17.41,7.21,6.38,76.95,0.0,98.57,2.35,3.4,0.85
North Sinai,2025-01-20,11.24,7.25,9.24,11.06,11.06,17.53,6.47,6.47,78.55,0.0,98.57,1.74,2.78,0.36
North Sinai,2025-01-21,11.66,6.68,9.17,11.87,14.02,20.3,6.28,6.28,75.08,0.05,98.61,3.03,4.6,0.93
North Sinai,2025-01-22,12.89,7.66,10.27,12.54,9.91,19.61,9.7,6.75,73.96,0.1,98.49,1.94,3.55,0.28
North Sinai,2025-01-23,11.97,8.78,10.38,12.01,9.3,17.86,8.56,7.21,81.48,0.39,98.66,2.93,4.63,1.41
North Sinai,2025-01-24,11.9,8.08,9.99,11.97,9.34,17.66,8.32,6.85,79.15,0.29,98.69,2.15,4.07,0.97
North Sinai,2025-01-25,12.2,7.55,9.88,12.05,12.66,19.13,6.47,6.62,76.55,0.02,98.52,2.32,3.27,0.76
North Sinai,2025-01-26,12.37,8.24,10.3,12.71,13.45,19.87,6.42,6.97,77.95,0.0,98.43,2.5,4.6,0.84
North Sinai,2025-01-27,12.57,9.7,11.14,12.5,8.94,18.42,9.48,7.65,83.18,0.0,98.5,2.49,4.54,0.81
North Sinai,2025-01-28,12.74,7.9,10.32,13.29,10.26,18.41,8.15,6.83,74.88,0.0,98.41,3.27,5.33,1.82
North Sinai,2025-01-29,13.74,7.01,10.37,13.84,11.92,21.35,9.43,6.44,70.43,0.0,98.63,2.62,4.18,1.0
North Sinai,2025-01-30,13.3,4.52,8.91,13.24,16.19,22.68,6.49,5.47,63.26,0.0,98.83,2.71,4.19,1.12
North Sinai,2025-01-31,12.2,8.82,10.51,12.39,10.52,18.67,8.15,7.23,79.31,0.01,98.85,3.74,5.68,2.7
Qena,2025-01-01,13.88,2.53,8.21,14.5,15.25,22.56,7.31,4.64,51.33,0.0,99.91,3.87,5.72,2.87
Qena,2025-01-02,15.71,3.57,9.64,16.11,15.33,24.53,9.2,4.98,49.05,0.0,99.79,4.23,6.56,2.61
Qena,2025-01-03,17.12,3.51,10.32,17.59,16.64,26.37,9.73,4.99,45.98,0.0,99.57,3.67,5.48,2.45
Qena,2025-01-04,19.19,3.34,11.26,19.05,18.27,29.45,11.18,5.06,41.67,0.0,99.09,3.02,4.23,1.02
Qena,2025-01-05,15.55,0.59,8.07,15.94,13.7,23.55,9.85,4.26,42.64,0.0,98.82,4.05,5.8,3.1
Qena,2025-01-06,15.23,3.71,9.47,15.75,17.73,24.97,7.24,5.1,48.71,0.0,99.18,4.54,7.18,2.9
Qena,2025-01-07,16.47,6.89,11.68,17.39,14.61,24.63,10.02,6.29,58.2,0.0,99.5,3.59,6.06,1.18
Qena,2025-01-08,17.22,6.54,11.88,17.67,14.36,25.23,10.87,6.13,53.19,0.0,99.41,3.66,5.26,2.2
Qena,2025-01-09,17.45,6.22,11.84,16.9,13.71,24.48,10.77,6.02,51.53,0.0,99.11,2.33,4.33,0.5
Qena,2025-01-10,15.04,2.73,8.88,15.34,13.92,22.76,8.84,4.71,46.67,0.0,99.13,3.63,5.96,1.06
Qena,2025-01-11,14.47,4.33,9.4,15.35,15.67,23.18,7.51,5.25,54.3,0.0,99.4,4.13,6.59,2.65
Qena,2025-01-12,15.89,4.81,10.35,16.75,16.61,24.91,8.3,5.43,52.61,0.0,99.52,2.7,4.2,0.72
Qena,2025-01-13,17.94,5.81,11.88,18.35,17.44,27.78,10.34,5.86,51.03,0.0,99.41,3.98,5.64,3.05
Qena,2025-01-14,19.68,6.7,13.19,19.66,14.96,27.99,13.03,6.23,45.36,0.0,99.2,4.76,7.27,2.55
Qena,2025-01-15,21.41,5.46,13.44,21.74,13.06,28.78,15.72,5.75,36.08,0.0,99.16,2.69,4.09,0.58
Qena,2025-01-16,22.35,2.12,12.24,22.69,14.79,30.95,16.16,4.6,27.17,0.0,99.29,2.93,3.87,1.46
Qena,2025-01-17,22.15,0.18,11.16,22.77,16.89,31.87,14.98,3.93,25.8,0.0,99.33,4.4,6.71,3.25
Qena,2025-01-18,19.37,2.19,10.78,19.98,13.3,26.92,13.62,4.62,34.42,0.0,99.21,3.53,5.67,2.55
Qena,2025-01-19,19.06,-4.09,7.49,19.99,18.2,28.91,10.71,3.0,25.31,0.0,99.16,3.5,6.18,2.41
Qena,2025-01-20,18.82,-4.61,7.11,18.52,15.67,27.27,11.6,2.74,22.2,0.0,99.22,3.24,4.49,2.11
Qena,2025-01-21,19.47,-1.03,9.22,19.79,15.46,27.43,11.97,3.61,26.87,0.0,99.28,2.9,4.31,1.41
Qena,2025-01-22,20.74,2.65,11.69,21.31,14.14,29.03,14.89,4.75,33.75,0.0,99.24,3.66,6.63,1.23
Qena,2025-01-23,17.61,3.54,10.57,18.53,14.66,25.46,10.8,4.99,43.03,0.0,99.42,4.66,6.82,2.76
Qena,2025-01-24,16.29,3.09,9.69,17.16,14.84,24.58,9.74,4.85,45.13,0.0,99.4,4.46,6.7,3.09
Qena,2025-01-25,17.34,1.74,9.54,18.58,17.29,26.42,9.13,4.52,41.53,0.0,99.23,3.28,4.67,2.06
Qena,2025-01-26,17.48,1.57,9.53,18.56,17.6,27.03,9.43,4.32,37.5,0.0,99.25,3.81,6.24,1.63
Qena,2025-01-27,16.0,0.79,8.4,17.1,15.91,24.47,8.56,4.07,38.44,0.0,99.24,3.44,4.77,2.34
Qena,2025-01-28,15.76,3.13,9.45,16.86,13.53,23.36,9.83,4.83,45.57,0.0,99.14,2.91,4.29,0.33
Qena,2025-01-29,16.46,2.69,9.57,17.48,16.71,25.55,8.84,4.7,44.13,0.0,99.33,2.96,3.67,2.45
Qena,2025-01-30,19.23,5.6,12.41,19.96,17.47,28.39,10.92,5.79,43.64,0.0,99.54,2.86,4.91,1.03
Qena,2025-01-31,19.23,2.5,10.86,20.11,16.39,28.37,11.98,4.67,37.77,0.0,99.47,3.8,6.04,1.26
Damietta,2025-01-01,16.71,11.21,13.96,17.72,2.38,18.15,15.77,8.1,70.09,0.05,102.77,4.21,4.86,3.83
Damietta,2025-01-02,16.32,11.07,13.7,17.25,2.22,17.63,15.41,8.02,71.19,0.01,102.76,5.02,5.64,4.59
Damietta,2025-01-03,16.38,11.29,13.84,17.3,3.05,17.99,14.94,8.17,72.11,0.0,102.43,4.82,5.81,3.87
Damietta,2025-01-04,16.95,12.15,14.55,17.01,2.4,18.16,15.76,8.72,73.43,0.0,101.8,6.19,8.22,4.36
Damietta,2025-01-05,17.55,12.48,15.02,17.45,2.62,18.88,16.26,9.03,72.94,0.04,101.14,6.71,9.39,2.67
Damietta,2025-01-06,17.38,13.58,15.48,17.91,1.72,18.34,16.62,9.54,78.4,0.1,101.96,5.44,7.77,2.34
Damietta,2025-01-07,17.54,12.27,14.9,18.06,3.16,19.47,16.31,8.74,71.59,0.03,102.35,3.89,5.04,2.42
Damietta,2025-01-08,17.19,10.71,13.95,17.81,3.35,18.84,15.49,7.91,66.22,0.0,102.21,5.44,6.55,4.1
Damietta,2025-01-09,17.4,11.19,14.3,18.06,3.2,19.37,16.17,8.28,68.18,0.0,101.68,5.42,6.49,3.58
Damietta,2025-01-10,16.89,10.36,13.62,17.72,4.83,19.7,14.87,7.83,66.32,0.04,101.49,4.02,6.25,1.94
Damietta,2025-01-11,17.36,12.65,15.01,18.13,3.33,19.28,15.95,9.01,74.51,0.03,101.9,5.17,6.48,3.53
Damietta,2025-01-12,17.16,12.76,14.96,18.58,4.94,19.85,14.91,9.06,76.59,0.03,102.15,3.06,4.65,0.39
Damietta,2025-01-13,17.27,12.91,15.09,18.28,5.24,19.9,14.66,9.2,76.88,0.0,102.15,4.09,4.98,2.89
Damietta,2025-01-14,17.84,12.09,14.96,18.67,4.1,20.36,16.26,8.8,71.1,0.0,101.93,1.9,4.0,0.24
Damietta,2025-01-15,17.17,12.26,14.72,18.07,3.04,18.89,15.85,8.77,73.28,0.0,101.98,2.81,3.83,0.5
Damietta,2025-01-16,17.89,14.13,16.01,18.2,2.31,19.21,16.9,9.84,78.63,0.0,102.41,4.39,6.58,1.67
Damietta,2025-01-17,18.03,13.66,15.84,18.02,2.91,19.59,16.68,9.54,75.69,0.0,102.49,5.43,6.68,4.65
Damietta,2025-01-18,16.81,11.24,14.03,18.12,3.07,18.67,15.6,8.16,70.04,0.0,102.29,4.7,6.52,3.6
Damietta,2025-01-19,16.7,11.13,13.92,17.84,2.56,18.16,15.6,8.11,69.89,0.0,102.08,2.19,3.68,1.11
Damietta,2025-01-20,16.62,12.0,14.31,18.39,3.75,18.82,15.07,8.6,74.68,0.0,102.04,2.16,3.38,1.03
Damietta,2025-01-21,16.48,12.89,14.69,18.21,4.2,18.57,14.37,9.12,79.86,0.01,102.15,3.67,4.99,2.59
Damietta,2025-01-22,17.06,13.2,15.13,18.87,2.28,18.56,16.28,9.31,78.23,0.27,102.01,3.76,5.84,1.09
Damietta,2025-01-23,16.61,12.2,14.4,18.06,2.9,18.11,15.21,8.72,75.54,0.04,102.15,4.97,5.95,3.41
Damietta,2025-01-24,16.99,10.71,13.85,18.17,3.39,18.87,15.48,7.88,66.93,0.0,102.18,3.05,4.34,0.91
Damietta,2025-01-25,17.07,10.71,13.89,18.36,3.8,19.16,15.36,7.89,66.42,0.03,102.03,1.29,2.29,0.31
Damietta,2025-01-26,16.66,11.45,14.05,18.32,5.27,19.19,13.92,8.33,72.49,0.15,101.93,2.67,4.4,0.79
Damietta,2025-01-27,16.87,12.12,14.5,18.35,2.78,18.4,15.62,8.67,73.72,0.02,102.06,3.9,5.02,2.06
Damietta,2025-01-28,17.37,10.72,14.05,18.29,2.04,18.59,16.55,7.91,65.2,0.01,102.03,6.0,6.7,4.83
Damietta,2025-01-29,17.51,10.48,13.99,18.23,3.25,19.28,16.03,7.76,63.54,0.0,102.26,5.85,6.93,4.85
Damietta,2025-01-30,17.37,11.73,14.55,18.55,3.31,19.25,15.94,8.41,69.75,0.0,102.43,4.78,5.61,3.5
Damietta,2025-01-31,16.7,11.23,13.96,18.14,3.14,18.46,15.32,8.15,70.47,0.0,102.41,5.01,6.19,4.1
Minya,2025-01-01,11.92,5.5,8.71,12.3,14.15,19.75,5.6,5.57,68.26,0.01,101.33,3.59,4.65,2.6
Minya,2025-01-02,11.95,2.27,7.11,12.32,14.71,20.33,5.62,4.6,57.83,0.02,101.17,2.77,3.36,2.11
Minya,2025-01-03,13.55,-1.32,6.11,13.98,14.84,22.06,7.22,3.43,37.95,0.0,100.87,2.25,3.15,0.17
Minya,2025-01-04,15.89,1.14,8.52,14.31,12.33,22.64,10.31,4.14,37.8,0.0,100.29,1.68,2.61,0.18
Minya,2025-01-05,13.17,1.88,7.52,13.0,13.16,20.95,7.79,4.58,49.55,0.0,99.95,4.49,5.86,2.61
Minya,2025-01-06,14.4,9.68,12.04,14.64,12.14,21.15,9.01,7.46,75.91,0.04,100.65,5.08,7.35,3.51
Minya,2025-01-07,14.12,7.78,10.95,14.44,12.97,21.51,8.54,6.59,69.06,0.01,100.88,3.9,6.45,2.95
Minya,2025-01-08,13.74,3.37,8.55,13.73,15.29,22.44,7.15,4.82,52.69,0.0,100.68,2.59,3.61,0.59
Minya,2025-01-09,14.0,3.36,8.68,13.94,15.29,22.79,7.5,4.84,51.02,0.0,100.31,3.09,4.14,1.88
Minya,2025-01-10,12.78,6.31,9.55,13.21,14.86,20.88,6.02,5.98,67.63,0.0,100.39,3.71,5.92,2.64
Minya,2025-01-11,13.13,7.63,10.38,13.43,12.79,20.19,7.4,6.5,71.69,0.0,100.76,3.25,4.86,2.29
Minya,2025-01-12,13.59,5.52,9.56,13.98,15.16,21.82,6.66,5.61,62.39,0.0,100.82,1.86,2.82,0.2
Minya,2025-01-13,15.19,4.02,9.6,15.02,14.81,23.76,8.95,5.06,51.13,0.0,100.7,2.0,3.27,0.88
Minya,2025-01-14,15.62,3.42,9.52,15.63,14.56,24.17,9.61,4.86,46.45,0.0,100.51,2.31,3.19,1.07
Minya,2025-01-15,14.86,0.63,7.74,14.7,9.06,20.85,11.79,3.96,38.72,0.0,100.56,3.3,4.61,2.58
Minya,2025-01-16,16.44,2.85,9.65,16.15,15.7,25.81,10.11,4.74,44.34,0.0,100.75,5.19,7.71,3.22
Minya,2025-01-17,17.04,7.71,12.38,17.07,13.06,24.79,11.73,6.64,59.63,0.0,100.83,5.58,7.63,3.96
Minya,2025-01-18,15.91,5.6,10.75,15.91,10.21,22.03,11.82,5.88,56.09,0.0,100.69,5.15,6.62,3.56
Minya,2025-01-19,14.47,4.66,9.57,14.51,9.15,19.44,10.29,5.32,53.66,0.0,100.62,4.48,6.24,3.39
Minya,2025-01-20,16.76,3.56,10.16,17.27,15.84,25.66,9.82,4.94,46.26,0.0,100.61,3.57,4.85,2.64
Minya,2025-01-21,17.59,1.84,9.72,18.02,12.2,24.76,12.56,4.37,37.13,0.01,100.62,2.93,5.04,1.5
Minya,2025-01-22,16.95,5.83,11.39,17.49,12.22,23.87,11.65,5.84,49.0,0.0,100.63,3.86,5.12,2.08
Minya,2025-01-23,14.91,8.18,11.54,15.53,12.6,21.78,9.18,6.78,67.87,0.0,100.87,4.08,5.37,2.54
Minya,2025-01-24,14.43,7.33,10.88,14.98,14.37,22.08,7.71,6.35,66.34,0.0,100.82,3.44,5.13,2.24
Minya,2025-01-25,14.83,6.07,10.45,15.13,13.43,22.38,8.95,5.83,58.9,0.0,100.62,2.92,4.75,1.33
Minya,2025-01-26,14.89,3.26,9.08,15.43,15.71,23.76,8.05,4.88,50.83,0.0,100.61,3.36,5.73,1.42
Minya,2025-01-27,13.99,5.82,9.9,14.67,14.03,21.66,7.63,5.77,60.91,0.03,100.62,3.18,3.94,2.47
Minya,2025-01-28,14.1,6.45,10.28,14.63,12.86,20.82,7.96,6.04,62.69,0.04,100.52,4.41,5.8,2.79
